t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
8.3155,21,21,21,13,delta,2
8.3374,21,21,21,13,delta,2
8.358,21,21,21,13,delta,2
8.3797,21,21,21,13,delta,2
8.4144,21,21,21,13,delta,2
8.4355,21,21,21,13,delta,2
8.4575,21,21,21,13,delta,2
8.4786,21,21,21,13,delta,2
8.4992,21,21,21,13,delta,2
8.5299,21,21,21,13,delta,2
8.5511,21,21,21,13,delta,2
8.5712,21,21,21,13,delta,2
8.592,21,21,21,13,delta,2
8.6137,21,21,21,13,delta,2
8.6503,21,21,21,13,delta,2
8.6712,21,21,21,13,delta,2
8.6918,21,21,21,13,delta,2
8.7136,21,21,21,13,delta,2
8.7361,21,21,21,13,delta,2
8.7702,21,21,21,13,delta,2
8.7912,21,21,21,13,delta,2
8.812,21,21,21,13,delta,2
8.8333,21,21,21,13,delta,2
8.8566,21,21,21,13,delta,2
8.8889,21,21,21,13,delta,2
8.9105,21,21,21,13,delta,2
8.9305,21,21,21,13,delta,2
8.9503,21,21,21,13,delta,2
8.9713,21,21,21,13,delta,2
9.008,21,21,21,13,delta,2
9.0283,21,21,21,13,delta,2
9.0487,21,21,21,13,delta,2
9.07,21,21,21,13,delta,2
9.0912,21,21,21,13,delta,2
9.1253,21,21,21,13,delta,2
9.1454,21,21,21,13,delta,2
9.1654,21,21,21,13,delta,2
9.1859,21,21,21,13,delta,2
9.2071,21,21,21,13,delta,2
9.2381,21,21,21,13,delta,2
9.2592,21,21,21,13,delta,2
9.2794,21,21,21,13,delta,2
9.2999,21,21,21,13,delta,2
9.3215,21,21,21,13,delta,2
9.3572,21,21,21,13,delta,2
9.3772,21,21,21,13,delta,2
9.398,21,21,21,13,delta,2
9.4191,21,21,21,13,delta,2
9.4392,21,21,21,13,delta,2
9.4719,21,21,21,13,delta,2
9.4934,21,21,21,13,delta,2
9.5139,21,21,21,13,delta,2
9.5349,21,21,21,13,delta,2
9.5563,21,21,21,13,delta,2
9.5894,21,21,21,13,delta,2
9.6117,21,21,21,13,delta,2
9.6327,21,21,21,13,delta,2
9.6549,21,21,21,13,delta,2
9.679,21,21,21,13,delta,2
9.7109,21,21,21,13,delta,2
9.7356,21,21,21,13,delta,2
9.8323,0,21,21,13,delta,2
10.2991,0,21,21,13,delta,2
10.3325,0,21,21,13,delta,1
10.4327,0,0,0,13,delta,1
10.5202,0,0,0,13,delta,1
10.5402,0,0,0,13,delta,1
10.6099,0,0,0,13,delta,1
10.6341,0,0,0,13,delta,2
10.6663,0,0,0,13,delta,2
10.686,0,0,0,13,delta,2
10.707,0,0,0,13,delta,2
10.7269,0,0,0,13,delta,2
10.7469,0,0,0,13,delta,2
10.7779,0,0,0,13,delta,2
10.7977,0,0,0,13,delta,2
10.818,0,0,0,13,delta,2
10.8378,0,0,0,13,delta,2
10.8578,0,0,0,13,delta,2
10.8887,0,0,0,13,delta,2
10.9088,0,0,0,13,delta,2
10.929,0,0,0,13,delta,2
10.9487,0,0,0,13,delta,2
10.9689,0,0,0,13,delta,2
11.0001,0,0,0,13,delta,2
11.0198,0,0,0,13,delta,2
11.04,0,0,0,13,delta,2
11.0598,0,0,0,13,delta,2
11.0802,0,0,0,13,delta,2
11.1133,0,0,0,13,delta,2
11.133,0,0,0,13,delta,2
11.1541,0,0,0,13,delta,2
11.1738,0,0,0,13,delta,2
11.1937,0,0,0,13,delta,2
11.2251,0,0,0,13,delta,2
11.245,0,0,0,13,delta,2
11.2658,0,0,0,13,delta,2
11.286,0,0,0,13,delta,2
11.3059,0,0,0,13,delta,2
11.3377,0,0,0,13,delta,2
11.3579,0,0,0,13,delta,2
11.378,0,0,0,13,delta,2
11.3977,0,0,0,13,delta,2
11.4179,0,0,0,13,delta,2
11.4492,0,0,0,13,delta,2
11.4692,0,0,0,13,delta,2
11.4891,0,0,0,13,delta,2
11.5087,0,0,0,13,delta,2
11.5291,0,0,0,13,delta,2
11.5605,0,0,0,13,delta,2
11.5809,0,0,0,13,delta,2
11.614,0,0,0,13,delta,2
11.6664,8,2,2,14,none,2
11.6928,8,7,2,14,interval,2
11.7292,8,8,2,14,interval,2
11.7499,8,8,2,14,interval,2
11.77,8,8,2,14,interval,2
11.7905,8,8,2,14,interval,2
11.8105,8,8,2,14,interval,2
11.8428,8,8,2,14,interval,2
11.864,8,8,2,14,interval,2
11.8842,8,8,8,15,delta,2
11.9042,8,8,8,15,delta,2
11.9243,8,8,8,15,delta,2
11.9556,8,8,8,15,delta,2
11.9759,8,8,8,15,delta,2
11.9961,8,8,8,15,delta,2
12.0166,8,8,8,15,delta,2
12.0376,8,8,8,15,delta,2
12.069,8,8,8,15,delta,2
12.0899,8,8,8,15,delta,2
12.1097,8,8,8,15,delta,2
12.1303,8,8,8,15,delta,2
12.1499,8,8,8,15,delta,2
12.1816,8,8,8,15,delta,2
12.2017,8,8,8,15,delta,2
12.2219,8,8,8,15,delta,2
12.2423,8,8,8,15,delta,2
12.2618,8,8,8,15,delta,2
12.293,8,8,8,15,delta,2
12.3139,8,8,8,15,delta,2
12.3342,8,8,8,15,delta,2
12.3543,8,8,8,15,delta,2
12.374,8,8,8,15,delta,2
12.4056,8,8,8,15,delta,2
12.426,8,8,8,15,delta,2
12.4458,8,8,8,15,delta,2
12.4665,8,8,8,15,delta,2
12.4877,8,8,8,15,delta,2
12.5192,8,8,8,15,delta,2
12.5398,8,8,8,15,delta,2
12.5598,8,8,8,15,delta,2
12.5804,8,8,8,15,delta,2
12.6019,8,8,8,15,delta,2
12.6332,8,8,8,15,delta,2
12.6543,8,8,8,15,delta,2
12.6738,8,8,8,15,delta,2
12.6941,8,8,8,15,delta,2
12.7137,8,8,8,15,delta,2
12.7451,8,8,8,15,delta,2
12.7658,8,8,8,15,delta,2
