t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason,wrState
18.3186,0,16,16,221,delta,1
18.3502,0,16,16,221,delta,1
18.3705,0,16,16,221,delta,1
18.3909,0,16,16,221,delta,1
18.4118,0,16,16,221,delta,1
18.4326,0,16,16,221,delta,1
18.463,0,16,16,221,delta,1
18.4834,0,16,16,221,delta,1
18.5038,0,16,16,221,delta,1
18.5243,0,16,16,221,delta,1
18.5445,0,16,16,221,delta,1
18.5754,0,16,16,221,delta,1
18.5955,0,16,16,221,delta,1
18.6157,0,16,16,221,delta,1
18.6358,0,16,16,221,delta,1
18.6564,0,16,16,221,delta,1
18.687,0,16,16,221,delta,1
18.7073,0,16,16,221,delta,1
18.7277,0,16,16,221,delta,1
18.7476,0,16,16,221,delta,1
18.7674,0,16,16,221,delta,1
18.7982,0,16,16,221,delta,1
18.8185,0,16,16,221,delta,1
18.8389,0,16,16,221,delta,1
18.8594,0,16,16,221,delta,1
18.88,0,16,16,221,delta,1
18.9123,0,16,16,221,delta,1
18.9326,0,16,16,221,delta,1
18.9529,0,16,16,221,delta,1
18.9734,0,16,16,221,delta,1
18.9934,0,16,16,221,delta,1
19.0252,0,16,16,221,delta,1
19.0453,0,16,16,221,delta,1
19.0656,0,16,16,221,delta,1
19.0854,0,16,16,221,delta,1
19.1055,0,16,16,221,delta,1
19.1376,0,16,16,221,delta,1
19.1573,0,16,16,221,delta,1
19.1778,0,16,16,221,delta,1
19.1978,0,16,16,221,delta,1
19.2186,0,16,16,221,delta,1
19.2493,0,16,16,221,delta,1
19.2696,0,16,16,221,delta,1
19.2901,0,16,16,221,delta,1
19.3106,0,16,16,221,delta,1
19.331,0,16,16,221,delta,1
19.3637,0,16,16,221,delta,1
19.3837,0,16,16,221,delta,1
19.404,0,16,16,221,delta,1
19.4244,0,16,16,221,delta,1
19.4446,0,16,16,221,delta,1
19.4761,0,16,16,221,delta,1
19.4964,0,16,16,221,delta,1
19.5168,0,16,16,221,delta,1
19.5375,0,16,16,221,delta,1
19.5575,0,16,16,221,delta,1
19.5898,0,16,16,221,delta,1
19.6105,0,16,16,221,delta,1
19.6308,0,16,16,221,delta,1
19.6517,0,16,16,221,delta,1
19.6717,0,16,16,221,delta,1
19.7026,0,16,16,221,delta,1
19.7223,0,16,16,221,delta,1
19.7428,0,16,16,221,delta,1
19.7633,0,16,16,221,delta,1
19.7834,0,16,16,221,delta,1
19.8141,0,16,16,221,delta,1
19.8347,0,16,16,221,delta,1
19.855,0,16,16,221,delta,1
19.8755,0,16,16,221,delta,1
19.8956,0,16,16,221,delta,1
19.9273,0,16,16,221,delta,1
19.9475,0,16,16,221,delta,1
19.968,0,16,16,221,delta,1
19.9885,0,16,16,221,delta,1
20.0083,0,16,16,221,delta,1
20.0401,0,16,16,221,delta,1
20.0603,0,16,16,221,delta,1
20.0806,0,16,16,221,delta,1
20.1004,0,16,16,221,delta,1
20.1205,0,16,16,221,delta,1
20.151,0,16,16,221,delta,1
20.1715,0,16,16,221,delta,1
20.192,0,16,16,221,delta,1
20.2124,0,16,16,221,delta,1
20.2323,0,16,16,221,delta,1
20.2635,0,16,16,221,delta,1
20.2837,0,16,16,221,delta,1
20.304,0,16,16,221,delta,1
20.3245,0,16,16,221,delta,1
20.3444,0,16,16,221,delta,1
20.375,0,16,16,221,delta,1
20.3954,0,16,16,221,delta,1
20.4158,0,16,16,221,delta,1
20.4367,0,16,16,221,delta,1
20.4568,0,16,16,221,delta,1
20.4878,0,16,16,221,delta,1
20.5093,0,16,16,221,delta,1
20.5297,0,16,16,221,delta,1
20.5496,0,16,16,221,delta,1
20.5695,0,16,16,221,delta,1
20.6,0,16,16,221,delta,1
20.6204,0,16,16,221,delta,1
20.6409,0,16,16,221,delta,1
20.6614,0,16,16,221,delta,1
20.6814,0,16,16,221,delta,1
20.712,0,16,16,221,delta,1
20.7323,0,16,16,221,delta,1
20.7528,0,16,16,221,delta,1
20.7734,0,16,16,221,delta,1
20.7937,0,16,16,221,delta,1
20.8258,0,16,16,221,delta,1
20.8464,0,16,16,221,delta,1
20.8667,0,16,16,221,delta,1
20.8866,0,16,16,221,delta,1
20.9067,0,16,16,221,delta,1
20.9398,0,16,16,221,delta,1
20.9606,0,16,16,221,delta,1
20.9809,0,16,16,221,delta,1
21.0014,0,16,16,221,delta,1
21.0215,0,16,16,221,delta,1
21.0519,0,16,16,221,delta,1
21.0722,0,16,16,221,delta,1
21.0927,0,16,16,221,delta,1
21.1128,0,16,16,221,delta,1
21.1337,0,16,16,221,delta,1
21.1641,0,16,16,221,delta,1
21.1847,0,16,16,221,delta,1
21.2049,0,16,16,221,delta,1
21.2254,0,16,16,221,delta,1
21.2456,0,16,16,221,delta,1
21.2772,0,16,16,221,delta,1
21.2974,0,16,16,221,delta,1
21.318,0,16,16,221,delta,1
21.3387,0,16,16,221,delta,1
21.3587,0,16,16,221,delta,1
21.3889,0,16,16,221,delta,1
21.4093,0,16,16,221,delta,1
21.4298,0,16,16,221,delta,1
21.4503,0,16,16,221,delta,1
21.4707,0,16,16,221,delta,1
21.5024,0,16,16,221,delta,1
21.5222,0,16,16,221,delta,1
21.5429,0,16,16,221,delta,1
21.5634,0,16,16,221,delta,1
21.5836,0,16,16,221,delta,1
21.6151,0,16,16,221,delta,1
21.6355,0,16,16,221,delta,1
21.6563,0,16,16,221,delta,1
21.6764,0,16,16,221,delta,1
21.6964,0,16,16,221,delta,1
21.7273,0,16,16,221,delta,1
21.7475,0,16,16,221,delta,1
21.7678,0,16,16,221,delta,1
21.7885,0,16,16,221,delta,1
21.8088,0,16,16,221,delta,1
21.8413,0,16,16,221,delta,1
21.8617,0,16,16,221,delta,1
21.8821,0,16,16,221,delta,1
21.9027,0,16,16,221,delta,1
21.9226,0,16,16,221,delta,1
21.9545,0,16,16,221,delta,1
21.9745,0,16,16,221,delta,1
21.9949,0,16,16,221,delta,1
22.0154,0,16,16,221,delta,1
22.0355,0,16,16,221,delta,1
22.0674,0,16,16,221,delta,1
22.0872,0,16,16,221,delta,1
22.1078,0,16,16,221,delta,1
22.1287,0,16,16,221,delta,1
22.1497,0,16,16,221,delta,1
22.183,0,16,16,221,delta,1
22.2039,0,16,16,221,delta,1
22.2246,0,16,16,221,delta,1
22.2444,0,16,16,221,delta,1
22.2651,0,16,16,221,delta,1
22.2959,0,16,16,221,delta,1
22.3162,0,16,16,221,delta,1
22.3367,0,16,16,221,delta,1
22.3573,0,16,16,221,delta,1
22.3776,0,16,16,221,delta,1
22.408,0,16,16,221,delta,1
22.4283,0,16,16,221,delta,1
22.4487,0,16,16,221,delta,1
22.4697,0,16,16,221,delta,1
22.4894,0,16,16,221,delta,1
22.5217,0,16,16,221,delta,1
22.5413,0,16,16,221,delta,1
22.5623,0,16,16,221,delta,1
22.5829,0,16,16,221,delta,1
22.6034,0,16,16,221,delta,1
22.6353,0,16,16,221,delta,1
22.6554,0,16,16,221,delta,1
22.6756,0,16,16,221,delta,1
22.6954,0,16,16,221,delta,1
22.7155,0,16,16,221,delta,1
22.7464,0,16,16,221,delta,1
22.7662,0,16,16,221,delta,1
22.7868,0,16,16,221,delta,1
22.8074,0,16,16,221,delta,1
22.8275,0,16,16,221,delta,1
22.8583,0,16,16,221,delta,1
22.8783,0,16,16,221,delta,1
22.8985,0,16,16,221,delta,1
22.9186,0,16,16,221,delta,1
22.9394,0,16,16,221,delta,1
22.9702,0,16,16,221,delta,1
22.9906,0,16,16,221,delta,1
23.0118,0,16,16,221,delta,1
23.0335,0,16,16,221,delta,1
23.0559,0,16,16,221,delta,1
23.6193,0,16,16,221,delta,1
23.7239,0,16,16,221,delta,1
23.7446,0,16,16,221,delta,1
23.7645,0,16,16,221,delta,1
23.7863,0,16,16,221,delta,1
23.8172,0,16,16,221,delta,1
23.8376,0,16,16,221,delta,1
23.8575,0,16,16,221,delta,1
23.8777,0,16,16,221,delta,1
23.8987,0,16,16,221,delta,1
23.9292,0,16,16,221,delta,1
23.9498,0,16,16,221,delta,1
23.9706,0,16,16,221,delta,1
23.9906,0,16,16,221,delta,1
24.011,0,16,16,221,delta,1
24.0422,0,16,16,221,delta,1
24.0625,0,16,16,221,delta,1
24.0823,0,16,16,221,delta,1
24.1023,0,16,16,221,delta,1
24.1225,0,16,16,221,delta,1
24.1529,0,16,16,221,delta,1
24.1735,0,16,16,221,delta,1
24.1935,0,16,16,221,delta,1
24.2135,0,16,16,221,delta,1
24.2338,0,16,16,221,delta,1
24.266,0,16,16,221,delta,1
24.2868,0,16,16,221,delta,1
24.3074,0,16,16,221,delta,1
24.3275,0,16,16,221,delta,1
24.3479,0,16,16,221,delta,1
24.3808,0,16,16,221,delta,1
24.4023,0,16,16,221,delta,1
24.4228,0,16,16,221,delta,1
24.4443,0,16,16,221,delta,1
24.4647,0,16,16,221,delta,1
24.4981,0,16,16,221,delta,1
24.5188,0,16,16,221,delta,1
24.5394,0,16,16,221,delta,1
24.5609,0,16,16,221,delta,1
24.5817,0,16,16,221,delta,1
24.6172,0,16,16,221,delta,1
24.6373,0,16,16,221,delta,1
24.6578,0,16,16,221,delta,1
24.6783,0,16,16,221,delta,1
24.6983,0,16,16,221,delta,1
24.7291,0,16,16,221,delta,1
24.7492,0,16,16,221,delta,1
24.7696,0,16,16,221,delta,1
24.7894,0,16,16,221,delta,1
24.8093,0,16,16,221,delta,1
24.8404,0,16,16,221,delta,1
24.8604,0,16,16,221,delta,1
24.881,0,16,16,221,delta,1
24.9019,0,16,16,221,delta,1
24.9226,0,16,16,221,delta,1
24.9537,0,16,16,221,delta,1
24.9742,0,16,16,221,delta,1
24.995,0,16,16,221,delta,1
25.0154,0,16,16,221,delta,1
25.0354,0,16,16,221,delta,1
25.0677,0,16,16,221,delta,1
25.0886,0,16,16,221,delta,1
25.1092,0,16,16,221,delta,1
25.1297,0,16,16,221,delta,1
25.1496,0,16,16,221,delta,1
25.1813,0,16,16,221,delta,1
25.2016,0,16,16,221,delta,1
25.2218,0,16,16,221,delta,1
25.2424,0,16,16,221,delta,1
25.2625,0,16,16,221,delta,1
25.2942,0,16,16,221,delta,1
25.3142,0,16,16,221,delta,1
25.3346,0,16,16,221,delta,1
25.3548,0,16,16,221,delta,1
25.3753,0,16,16,221,delta,1
25.4061,0,16,16,221,delta,1
25.4263,0,16,16,221,delta,1
25.4467,0,16,16,221,delta,1
25.4678,0,16,16,221,delta,1
25.4883,0,16,16,221,delta,1
25.519,0,16,16,221,delta,1
25.5392,0,16,16,221,delta,1
25.5594,0,16,16,221,delta,1
25.5794,0,16,16,221,delta,1
25.5997,0,16,16,221,delta,1
25.6319,0,16,16,221,delta,1
25.6526,0,16,16,221,delta,1
25.6727,0,16,16,221,delta,1
25.6944,0,16,16,221,delta,1
25.7142,0,16,16,221,delta,1
25.7449,0,16,16,221,delta,1
25.7652,0,16,16,221,delta,1
25.7856,0,16,16,221,delta,1
25.8053,0,16,16,221,delta,1
25.826,0,16,16,221,delta,1
25.8594,0,16,16,221,delta,1
25.8796,0,16,16,221,delta,1
25.9,0,16,16,221,delta,1
25.9207,0,16,16,221,delta,1
25.9415,0,16,16,221,delta,1
25.9722,0,16,16,221,delta,1
25.9923,0,16,16,221,delta,1
26.0132,0,16,16,221,delta,1
26.0336,0,16,16,221,delta,1
26.0546,0,16,16,221,delta,1
26.0851,0,16,16,221,delta,1
26.1053,0,16,16,221,delta,1
26.1256,0,16,16,221,delta,1
26.1456,0,16,16,221,delta,1
26.166,0,16,16,221,delta,1
26.1986,0,16,16,221,delta,1
26.2184,0,16,16,221,delta,1
26.2386,0,16,16,221,delta,1
26.2594,0,16,16,221,delta,1
26.2979,0,16,16,221,delta,1
26.3292,0,16,16,221,delta,1
26.3497,0,16,16,221,delta,1
26.3708,0,16,16,221,delta,1
26.3923,0,16,16,221,delta,1
26.4134,0,16,16,221,delta,1
26.4479,0,16,16,221,delta,1
26.4683,0,16,16,221,delta,1
26.4882,0,16,16,221,delta,1
26.5086,0,16,16,221,delta,1
26.5292,0,16,16,221,delta,1
26.5607,0,16,16,221,delta,1
26.5816,0,16,16,221,delta,1
26.6026,0,16,16,221,delta,1
26.6227,0,16,16,221,delta,1
26.6433,0,16,16,221,delta,1
26.6742,0,16,16,221,delta,1
26.6943,0,16,16,221,delta,1
26.7144,0,16,16,221,delta,1
26.7346,0,16,16,221,delta,1
26.7544,0,16,16,221,delta,1
26.7852,0,16,16,221,delta,1
26.8052,0,16,16,221,delta,1
26.8253,0,16,16,221,delta,1
26.8454,0,16,16,221,delta,1
26.8657,0,16,16,221,delta,1
26.8978,0,16,16,221,delta,1
26.9185,0,16,16,221,delta,1
26.9386,0,16,16,221,delta,1
26.959,0,16,16,221,delta,1
26.9802,0,16,16,221,delta,1
27.0119,0,16,16,221,delta,1
27.0324,0,16,16,221,delta,1
27.0532,0,16,16,221,delta,1
27.0737,0,16,16,221,delta,1
27.0944,0,16,16,221,delta,1
27.1256,0,16,16,221,delta,1
27.1452,0,16,16,221,delta,1
27.1655,0,16,16,221,delta,1
27.1857,0,16,16,221,delta,1
27.2066,0,16,16,221,delta,1
27.2372,0,16,16,221,delta,1
27.2572,0,16,16,221,delta,1
27.2779,0,16,16,221,delta,1
27.2988,0,16,16,221,delta,1
27.3194,0,16,16,221,delta,1
27.3504,0,16,16,221,delta,1
27.3702,0,16,16,221,delta,1
27.3903,0,16,16,221,delta,1
27.4108,0,16,16,221,delta,1
27.4313,0,16,16,221,delta,1
27.463,0,16,16,221,delta,1
27.4836,0,16,16,221,delta,1
27.5034,0,16,16,221,delta,1
27.5239,0,16,16,221,delta,1
27.5444,0,16,16,221,delta,1
27.5754,0,16,16,221,delta,1
27.5956,0,16,16,221,delta,1
27.6156,0,16,16,221,delta,1
27.6358,0,16,16,221,delta,1
27.6568,0,16,16,221,delta,1
27.6881,0,16,16,221,delta,1
27.7082,0,16,16,221,delta,1
27.7283,0,16,16,221,delta,1
27.7488,0,16,16,221,delta,1
27.7693,0,16,16,221,delta,1
27.8003,0,16,16,221,delta,1
27.8202,0,16,16,221,delta,1
27.8404,0,16,16,221,delta,1
27.8609,0,16,16,221,delta,1
27.8815,0,16,16,221,delta,1
27.9124,0,16,16,221,delta,1
27.9327,0,16,16,221,delta,1
27.9533,0,16,16,221,delta,1
27.9736,0,16,16,221,delta,1
27.9936,0,16,16,221,delta,1
28.0243,0,16,16,221,delta,1
28.0442,0,16,16,221,delta,1
28.0642,0,16,16,221,delta,1
28.0845,0,16,16,221,delta,1
28.1046,0,16,16,221,delta,1
28.1357,0,16,16,221,delta,1
28.1569,0,16,16,221,delta,1
28.1777,0,16,16,221,delta,1
28.1988,0,16,16,221,delta,1
28.2195,0,16,16,221,delta,1
28.2504,0,16,16,221,delta,1
28.2703,0,16,16,221,delta,1
28.2904,0,16,16,221,delta,1
28.3106,0,16,16,221,delta,1
28.3314,0,16,16,221,delta,1
28.362,0,16,16,221,delta,1
28.3823,0,16,16,221,delta,1
28.4023,0,16,16,221,delta,1
28.4228,0,16,16,221,delta,1
28.4444,0,16,16,221,delta,1
28.4754,0,16,16,221,delta,1
28.4959,0,16,16,221,delta,1
28.5163,0,16,16,221,delta,1
28.5364,0,16,16,221,delta,1
28.5564,0,16,16,221,delta,1
28.5873,0,16,16,221,delta,1
28.6084,0,16,16,221,delta,1
28.6288,0,16,16,221,delta,1
28.6496,0,16,16,221,delta,1
28.6704,0,16,16,221,delta,1
28.7014,0,16,16,221,delta,1
28.7214,0,16,16,221,delta,1
28.7414,0,16,16,221,delta,1
28.7618,0,16,16,221,delta,1
28.7823,0,16,16,221,delta,1
28.8132,0,16,16,221,delta,1
28.8334,0,16,16,221,delta,1
28.8536,0,16,16,221,delta,1
28.8737,0,16,16,221,delta,1
28.8943,0,16,16,221,delta,1
28.9258,0,16,16,221,delta,1
28.9462,0,16,16,221,delta,1
28.9662,0,16,16,221,delta,1
28.9867,0,16,16,221,delta,1
29.0081,0,16,16,221,delta,1
29.0395,0,16,16,221,delta,1
29.0593,0,16,16,221,delta,1
29.0794,0,16,16,221,delta,1
29.0997,0,16,16,221,delta,1
29.1204,0,16,16,221,delta,1
29.1512,0,16,16,221,delta,1
29.1713,0,16,16,221,delta,1
29.1914,0,16,16,221,delta,1
29.2117,0,16,16,221,delta,1
29.2324,0,16,16,221,delta,1
29.2633,0,16,16,221,delta,1
29.2834,0,16,16,221,delta,1
29.3034,0,16,16,221,delta,1
29.3237,0,16,16,221,delta,1
29.3442,0,16,16,221,delta,1
29.3754,0,16,16,221,delta,1
29.3954,0,16,16,221,delta,1
29.4154,0,16,16,221,delta,1
29.4359,0,16,16,221,delta,1
29.4571,0,16,16,221,delta,1
29.4884,0,16,16,221,delta,1
29.5089,0,16,16,221,delta,1
29.5296,0,16,16,221,delta,1
29.5495,0,16,16,221,delta,1
29.5693,0,16,16,221,delta,1
29.6003,0,16,16,221,delta,1
29.621,0,16,16,221,delta,1
29.6415,0,16,16,221,delta,1
29.6617,0,16,16,221,delta,1
29.6822,0,16,16,221,delta,1
29.7129,0,16,16,221,delta,1
29.7331,0,16,16,221,delta,1
29.7533,0,16,16,221,delta,1
29.7735,0,16,16,221,delta,1
29.7933,0,16,16,221,delta,1
29.8243,0,16,16,221,delta,1
29.8443,0,16,16,221,delta,1
29.8645,0,16,16,221,delta,1
29.8858,0,16,16,221,delta,1
29.9073,0,16,16,221,delta,1
29.9402,0,16,16,221,delta,1
29.9606,0,16,16,221,delta,1
29.9819,0,16,16,221,delta,1
30.0025,0,16,16,221,delta,1
30.0222,0,16,16,221,delta,1
30.051,0,16,16,221,delta,1
30.0761,0,16,16,221,delta,1
30.1375,0,16,16,221,delta,1
30.1707,0,16,16,221,delta,1
30.2554,0,16,16,221,delta,1
30.286,0,16,16,221,delta,1
30.3062,0,16,16,221,delta,1
30.3267,0,16,16,221,delta,1
30.3476,0,16,16,221,delta,1
30.3684,0,16,16,221,delta,1
30.4002,0,16,16,221,delta,1
30.4205,0,16,16,221,delta,1
30.4419,0,16,16,221,delta,1
30.4625,0,16,16,221,delta,1
30.4826,0,16,16,221,delta,1
30.5157,0,16,16,221,delta,1
30.5364,0,16,16,221,delta,1
30.5568,0,16,16,221,delta,1
30.5776,0,16,16,221,delta,1
30.5984,0,16,16,221,delta,1
30.6307,0,16,16,221,delta,1
30.6514,0,16,16,221,delta,1
30.6714,0,16,16,221,delta,1
30.6914,0,16,16,221,delta,1
30.7113,0,16,16,221,delta,1
30.7419,0,16,16,221,delta,1
30.7624,0,16,16,221,delta,1
30.7824,0,16,16,221,delta,1
30.8024,0,16,16,221,delta,1
30.8224,0,16,16,221,delta,1
30.8542,0,16,16,221,delta,1
30.8744,0,16,16,221,delta,1
30.8953,0,16,16,221,delta,1
30.9155,0,16,16,221,delta,1
30.9355,0,16,16,221,delta,1
30.9659,0,16,16,221,delta,1
30.9863,0,16,16,221,delta,1
31.0067,0,16,16,221,delta,1
31.0275,0,16,16,221,delta,1
31.0482,0,16,16,221,delta,1
31.0803,0,16,16,221,delta,1
31.1004,0,16,16,221,delta,1
31.1205,0,16,16,221,delta,1
31.1404,0,16,16,221,delta,1
31.1604,0,16,16,221,delta,1
31.1922,0,16,16,221,delta,1
31.212,0,16,16,221,delta,1
31.2325,0,16,16,221,delta,1
31.2522,0,16,16,221,delta,1
31.2727,0,16,16,221,delta,1
31.305,0,16,16,221,delta,1
31.3252,0,16,16,221,delta,1
31.3461,0,16,16,221,delta,1
31.3663,0,16,16,221,delta,1
31.3864,0,16,16,221,delta,1
31.418,0,16,16,221,delta,1
31.4381,0,16,16,221,delta,1
31.4585,0,16,16,221,delta,1
31.4794,0,16,16,221,delta,1
31.4993,0,16,16,221,delta,1
31.5318,0,16,16,221,delta,1
31.553,0,16,16,221,delta,1
31.574,0,16,16,221,delta,1
31.5943,0,16,16,221,delta,1
31.6144,0,16,16,221,delta,1
31.6458,0,16,16,221,delta,1
31.6666,0,16,16,221,delta,1
31.6876,0,16,16,221,delta,1
31.7083,0,16,16,221,delta,1
31.7283,0,16,16,221,delta,1
31.7599,0,16,16,221,delta,1
31.7802,0,16,16,221,delta,1
31.8006,0,16,16,221,delta,1
31.8213,0,16,16,221,delta,1
31.8422,0,16,16,221,delta,1
31.8747,0,16,16,221,delta,1
31.8953,0,16,16,221,delta,1
31.9157,0,16,16,221,delta,1
31.9362,0,16,16,221,delta,1
31.9563,0,16,16,221,delta,1
31.9879,0,16,16,221,delta,1
32.0081,0,16,16,221,delta,1
32.0285,0,16,16,221,delta,1
32.0483,0,16,16,221,delta,1
32.0683,0,16,16,221,delta,1
32.0989,0,16,16,221,delta,1
32.1191,0,16,16,221,delta,1
32.1403,0,16,16,221,delta,1
32.1605,0,16,16,221,delta,1
32.1808,0,16,16,221,delta,1
32.2132,0,16,16,221,delta,1
32.2333,0,16,16,221,delta,1
32.2535,0,16,16,221,delta,1
32.2737,0,16,16,221,delta,1
32.2945,0,16,16,221,delta,1
32.3262,0,16,16,221,delta,1
32.3462,0,16,16,221,delta,1
32.3664,0,16,16,221,delta,1
32.3863,0,16,16,221,delta,1
32.4062,0,16,16,221,delta,1
32.4373,0,16,16,221,delta,1
32.4571,0,16,16,221,delta,1
32.4777,0,16,16,221,delta,1
32.4992,0,16,16,221,delta,1
32.5195,0,16,16,221,delta,1
32.552,0,16,16,221,delta,1
32.5728,0,16,16,221,delta,1
32.5937,0,16,16,221,delta,1
32.6146,0,16,16,221,delta,1
32.6371,0,16,16,221,delta,1
32.669,0,16,16,221,delta,1
32.6893,0,16,16,221,delta,1
32.7094,0,16,16,221,delta,1
32.7293,0,16,16,221,delta,1
32.7496,0,16,16,221,delta,1
32.7817,0,16,16,221,delta,1
32.8024,0,16,16,221,delta,1
32.8223,0,16,16,221,delta,1
32.8422,0,16,16,221,delta,1
32.8624,0,16,16,221,delta,1
32.8943,0,16,16,221,delta,1
32.9144,0,16,16,221,delta,1
32.9345,0,16,16,221,delta,1
32.9545,0,16,16,221,delta,1
32.9756,0,16,16,221,delta,1
33.0069,0,16,16,221,delta,1
33.0276,0,16,16,221,delta,1
33.0483,0,16,16,221,delta,1
33.0684,0,16,16,221,delta,1
33.0885,0,16,16,221,delta,1
33.1198,0,16,16,221,delta,1
33.1405,0,16,16,221,delta,1
33.1618,0,16,16,221,delta,1
33.1836,0,16,16,221,delta,1
33.2043,0,16,16,221,delta,1
33.2349,0,16,16,221,delta,1
33.255,0,16,16,221,delta,1
33.2753,0,16,16,221,delta,1
33.2957,0,16,16,221,delta,1
33.3162,0,16,16,221,delta,1
33.3472,0,16,16,221,delta,1
33.3675,0,16,16,221,delta,1
33.3883,0,16,16,221,delta,1
33.4086,0,16,16,221,delta,1
33.4295,0,16,16,221,delta,1
33.4603,0,16,16,221,delta,1
33.4802,0,16,16,221,delta,1
33.5004,0,16,16,221,delta,1
33.5208,0,16,16,221,delta,1
33.5419,0,16,16,221,delta,1
33.5744,0,16,16,221,delta,1
33.5944,0,16,16,221,delta,1
33.6145,0,16,16,221,delta,1
33.6344,0,16,16,221,delta,1
33.6544,0,16,16,221,delta,1
33.6861,0,16,16,221,delta,1
33.7061,0,16,16,221,delta,1
33.7262,0,16,16,221,delta,1
33.7464,0,16,16,221,delta,1
33.7663,0,16,16,221,delta,1
33.797,0,16,16,221,delta,1
33.8171,0,16,16,221,delta,1
33.8372,0,16,16,221,delta,1
33.8574,0,16,16,221,delta,1
33.8776,0,16,16,221,delta,1
33.9101,0,16,16,221,delta,1
33.9302,0,16,16,221,delta,1
33.9501,0,16,16,221,delta,1
33.9704,0,16,16,221,delta,1
33.9904,0,16,16,221,delta,1
34.021,0,16,16,221,delta,1
34.0412,0,16,16,221,delta,1
34.0613,0,16,16,221,delta,1
34.0814,0,16,16,221,delta,1
34.1019,0,16,16,221,delta,1
34.1333,0,16,16,221,delta,1
34.1532,0,16,16,221,delta,1
34.1733,0,16,16,221,delta,1
34.1939,0,16,16,221,delta,1
34.2144,0,16,16,221,delta,1
34.2453,0,16,16,221,delta,1
34.2652,0,16,16,221,delta,1
34.2853,0,16,16,221,delta,1
34.3064,0,16,16,221,delta,1
34.3262,0,16,16,221,delta,1
34.3583,0,16,16,221,delta,1
34.3781,0,16,16,221,delta,1
34.3983,0,16,16,221,delta,1
34.4185,0,16,16,221,delta,1
34.4383,0,16,16,221,delta,1
34.4694,0,16,16,221,delta,1
34.4894,0,16,16,221,delta,1
34.5092,0,16,16,221,delta,1
34.5294,0,16,16,221,delta,1
34.5495,0,16,16,221,delta,1
34.5814,0,16,16,221,delta,1
34.6013,0,16,16,221,delta,1
34.6215,0,16,16,221,delta,1
34.6423,0,16,16,221,delta,1
34.6624,0,16,16,221,delta,1
34.6929,0,16,16,221,delta,1
34.7132,0,16,16,221,delta,1
34.7332,0,16,16,221,delta,1
34.7535,0,16,16,221,delta,1
34.7751,0,16,16,221,delta,1
34.8063,0,16,16,221,delta,1
34.8261,0,16,16,221,delta,1
34.8463,0,16,16,221,delta,1
34.8666,0,16,16,221,delta,1
34.8873,0,16,16,221,delta,1
34.9183,0,16,16,221,delta,1
34.9384,0,16,16,221,delta,1
34.9581,0,16,16,221,delta,1
34.9784,0,16,16,221,delta,1
34.9982,0,16,16,221,delta,1
35.029,0,16,16,221,delta,1
35.0491,0,16,16,221,delta,1
35.0691,0,16,16,221,delta,1
35.0897,0,16,16,221,delta,1
35.1102,0,16,16,221,delta,1
35.1413,0,16,16,221,delta,1
35.1611,0,16,16,221,delta,1
35.1813,0,16,16,221,delta,1
35.2018,0,16,16,221,delta,1
35.2224,0,16,16,221,delta,1
35.2533,0,16,16,221,delta,1
35.2733,0,16,16,221,delta,1
35.2934,0,16,16,221,delta,1
35.3137,0,16,16,221,delta,1
35.3346,0,16,16,221,delta,1
35.3664,0,16,16,221,delta,1
35.3873,0,16,16,221,delta,1
35.4074,0,16,16,221,delta,1
35.4276,0,16,16,221,delta,1
35.4483,0,16,16,221,delta,1
35.4792,0,16,16,221,delta,1
35.4991,0,16,16,221,delta,1
35.5193,0,16,16,221,delta,1
35.5397,0,16,16,221,delta,1
35.5602,0,16,16,221,delta,1
35.5928,0,16,16,221,delta,1
35.6133,0,16,16,221,delta,1
35.6334,0,16,16,221,delta,1
35.6534,0,16,16,221,delta,1
35.6733,0,16,16,221,delta,1
35.704,0,16,16,221,delta,1
35.724,0,16,16,221,delta,1
35.7441,0,16,16,221,delta,1
35.7644,0,16,16,221,delta,1
35.7843,0,16,16,221,delta,1
35.8156,0,16,16,221,delta,1
35.8365,0,16,16,221,delta,1
35.8573,0,16,16,221,delta,1
35.8776,0,16,16,221,delta,1
35.8986,0,16,16,221,delta,1
35.9303,0,16,16,221,delta,1
35.9505,0,16,16,221,delta,1
35.9713,0,16,16,221,delta,1
35.9915,0,16,16,221,delta,1
36.0123,0,16,16,221,delta,1
36.0433,0,16,16,221,delta,1
36.0632,0,16,16,221,delta,1
36.0832,0,16,16,221,delta,1
36.1037,0,16,16,221,delta,1
36.1244,0,16,16,221,delta,1
36.1553,0,16,16,221,delta,1
36.1752,0,16,16,221,delta,1
36.1952,0,16,16,221,delta,1
36.2155,0,16,16,221,delta,1
36.2352,0,16,16,221,delta,1
36.266,0,16,16,221,delta,1
36.2863,0,16,16,221,delta,1
36.3066,0,16,16,221,delta,1
36.3273,0,16,16,221,delta,1
36.3475,0,16,16,221,delta,1
36.38,0,16,16,221,delta,1
36.4,0,16,16,221,delta,1
36.4201,0,16,16,221,delta,1
36.4404,0,16,16,221,delta,1
36.4608,0,16,16,221,delta,1
36.4921,0,16,16,221,delta,1
36.512,0,16,16,221,delta,1
36.5323,0,16,16,221,delta,1
36.5527,0,16,16,221,delta,1
36.5736,0,16,16,221,delta,1
36.6061,0,16,16,221,delta,1
