t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason
41.0421,0,0,0,85,delta
41.0625,0,0,0,85,delta
41.082,0,0,0,85,delta
41.102,0,0,0,85,delta
41.1227,0,0,0,85,delta
41.1432,0,0,0,85,delta
41.1633,0,0,0,85,delta
41.1836,0,0,0,85,delta
41.2032,0,0,0,85,delta
41.2231,0,0,0,85,delta
41.2431,0,0,0,85,delta
41.2631,0,0,0,85,delta
41.283,0,0,0,85,delta
41.3034,0,0,0,85,delta
41.323,0,0,0,85,delta
41.3429,0,0,0,85,delta
41.3632,0,0,0,85,delta
41.383,0,0,0,85,delta
41.403,0,0,0,85,delta
41.4231,0,0,0,85,delta
41.4433,0,0,0,85,delta
41.4636,0,0,0,85,delta
41.4834,0,0,0,85,delta
41.5039,0,0,0,85,delta
41.5242,0,0,0,85,delta
41.5443,0,0,0,85,delta
41.5641,0,0,0,85,delta
41.5841,0,0,0,85,delta
41.6045,0,0,0,85,delta
41.6242,0,0,0,85,delta
41.644,0,0,0,85,delta
41.6645,0,0,0,85,delta
41.6845,0,0,0,85,delta
41.7046,0,0,0,85,delta
41.7252,0,0,0,85,delta
41.7452,0,0,0,85,delta
41.765,0,0,0,85,delta
41.7853,0,0,0,85,delta
41.8059,0,0,0,85,delta
41.8262,0,0,0,85,delta
41.8465,0,0,0,85,delta
41.8662,0,0,0,85,delta
41.8861,0,0,0,85,delta
41.9061,0,0,0,85,delta
41.9261,0,0,0,85,delta
41.946,0,0,0,85,delta
41.9663,0,0,0,85,delta
41.986,0,0,0,85,delta
42.0064,0,0,0,85,delta
42.0264,0,0,0,85,delta
42.0462,0,0,0,85,delta
42.0661,0,0,0,85,delta
42.0863,0,0,0,85,delta
42.1061,0,0,0,85,delta
42.1261,0,0,0,85,delta
42.1464,0,0,0,85,delta
42.1661,0,0,0,85,delta
42.1861,0,0,0,85,delta
42.2062,0,0,0,85,delta
42.226,0,0,0,85,delta
42.2459,0,0,0,85,delta
42.2662,0,0,0,85,delta
42.286,0,0,0,85,delta
42.3061,0,0,0,85,delta
42.3261,0,0,0,85,delta
42.346,0,0,0,85,delta
42.366,0,0,0,85,delta
42.3862,0,0,0,85,delta
42.406,0,0,0,85,delta
42.4261,0,0,0,85,delta
42.4462,0,0,0,85,delta
42.4662,0,0,0,85,delta
42.4863,0,0,0,85,delta
42.5064,0,0,0,85,delta
42.5268,0,0,0,85,delta
42.5476,0,0,0,85,delta
42.5684,0,0,0,85,delta
42.5882,0,0,0,85,delta
42.608,0,0,0,85,delta
42.6289,0,0,0,85,delta
42.6492,0,0,0,85,delta
42.6691,0,0,0,85,delta
42.6894,0,0,0,85,delta
42.709,0,0,0,85,delta
42.7293,0,0,0,85,delta
42.7492,0,0,0,85,delta
42.7691,0,0,0,85,delta
42.7889,0,0,0,85,delta
42.8093,0,0,0,85,delta
42.829,0,0,0,85,delta
42.849,0,0,0,85,delta
42.8693,0,0,0,85,delta
42.8892,0,0,0,85,delta
42.909,0,0,0,85,delta
42.9294,0,0,0,85,delta
42.9499,0,0,0,85,delta
42.9699,0,0,0,85,delta
42.9901,0,0,0,85,delta
43.01,0,0,0,85,delta
43.0301,0,0,0,85,delta
43.0503,0,0,0,85,delta
43.07,0,0,0,85,delta
43.0899,0,0,0,85,delta
43.1102,0,0,0,85,delta
43.1302,0,0,0,85,delta
43.15,0,0,0,85,delta
43.1702,0,0,0,85,delta
43.19,0,0,0,85,delta
43.21,0,0,0,85,delta
43.2302,0,0,0,85,delta
43.25,0,0,0,85,delta
43.2699,0,0,0,85,delta
43.2902,0,0,0,85,delta
43.3101,0,0,0,85,delta
43.33,0,0,0,85,delta
43.3501,0,0,0,85,delta
43.3703,0,0,0,85,delta
43.3901,0,0,0,85,delta
43.4102,0,0,0,85,delta
43.4301,0,0,0,85,delta
43.45,0,0,0,85,delta
43.4703,0,0,0,85,delta
43.4901,0,0,0,85,delta
43.51,0,0,0,85,delta
43.5303,0,0,0,85,delta
43.5501,0,0,0,85,delta
43.5699,0,0,0,85,delta
43.5901,0,0,0,85,delta
43.6101,0,0,0,85,delta
43.63,0,0,0,85,delta
43.6507,0,0,0,85,delta
43.671,0,0,0,85,delta
43.6912,0,0,0,85,delta
43.7112,0,0,0,85,delta
43.7309,0,0,0,85,delta
43.7509,0,0,0,85,delta
43.7713,0,0,0,85,delta
43.7911,0,0,0,85,delta
43.811,0,0,0,85,delta
43.8311,0,0,0,85,delta
43.851,0,0,0,85,delta
43.8709,0,0,0,85,delta
43.8912,0,0,0,85,delta
43.9111,0,0,0,85,delta
43.9321,0,0,0,85,delta
43.9529,0,0,0,85,delta
43.973,0,0,0,85,delta
43.9932,0,0,0,85,delta
44.0135,0,0,0,85,delta
44.0333,0,0,0,85,delta
44.053,0,0,0,85,delta
44.0733,0,0,0,85,delta
44.093,0,0,0,85,delta
44.1133,0,0,0,85,delta
44.1332,0,0,0,85,delta
44.153,0,0,0,85,delta
44.1734,0,0,0,85,delta
44.1934,0,0,0,85,delta
44.213,0,0,0,85,delta
44.2329,0,0,0,85,delta
44.2531,0,0,0,85,delta
44.2736,0,0,0,85,delta
44.2941,0,0,0,85,delta
44.3142,0,0,0,85,delta
44.334,0,0,0,85,delta
44.3539,0,0,0,85,delta
44.3741,0,0,0,85,delta
44.3941,0,0,0,85,delta
44.4141,0,0,0,85,delta
44.4341,0,0,0,85,delta
44.454,0,0,0,85,delta
44.4742,0,0,0,85,delta
44.4944,0,0,0,85,delta
44.5143,0,0,0,85,delta
44.5339,0,0,0,85,delta
44.5542,0,0,0,85,delta
44.5748,0,0,0,85,delta
44.5954,0,0,0,85,delta
44.6155,0,0,0,85,delta
44.6351,0,0,0,85,delta
44.6555,0,0,0,85,delta
44.6761,0,0,0,85,delta
44.6962,0,0,0,85,delta
44.716,0,0,0,85,delta
44.7362,0,0,0,85,delta
44.7559,0,0,0,85,delta
44.7758,0,0,0,85,delta
44.7961,0,0,0,85,delta
44.8161,0,0,0,85,delta
44.836,0,0,0,85,delta
44.8561,0,0,0,85,delta
44.876,0,0,0,85,delta
44.8959,0,0,0,85,delta
44.9162,0,0,0,85,delta
44.9362,0,0,0,85,delta
44.9559,0,0,0,85,delta
44.9762,0,0,0,85,delta
44.996,0,0,0,85,delta
