t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason
0.0,19,19,19,16,delta
0.024,19,19,19,16,delta
0.0453,19,19,19,16,delta
0.0668,19,19,19,16,delta
0.0894,19,19,19,16,delta
0.1115,19,19,19,16,delta
0.1327,19,19,19,16,delta
0.1587,19,19,19,16,delta
0.1799,19,19,19,16,delta
0.2023,19,19,19,16,delta
0.2246,19,19,19,16,delta
0.246,19,19,19,16,delta
0.2811,100,35,35,17,none
0.3329,93,57,35,17,interval
0.3783,100,78,35,17,interval
0.4256,93,85,35,17,interval
0.4714,93,89,89,18,none
0.5168,93,92,89,18,interval
0.5742,93,92,89,18,interval
0.6244,93,94,89,18,interval
0.6743,87,91,89,18,interval
0.709,74,88,89,18,delta
0.7498,68,84,84,19,none
0.7828,55,74,84,19,interval
0.8303,48,65,84,19,interval
0.8653,35,59,84,19,interval
0.9068,29,53,84,19,interval
0.9456,93,68,68,20,none
0.9913,93,85,68,20,interval
1.0414,93,87,68,20,interval
1.0944,100,92,68,20,interval
1.1447,100,96,68,20,interval
1.1822,100,97,97,21,none
1.2341,93,96,97,21,delta
1.2723,93,95,97,21,interval
1.3018,93,96,97,21,delta
1.3533,100,96,97,21,delta
1.3802,100,97,97,21,delta
1.4278,93,96,97,21,delta
1.4573,93,96,97,21,delta
1.5084,80,90,93,22,interval
1.5613,90,86,93,22,interval
1.6127,77,84,93,22,interval
1.6501,64,78,93,22,interval
1.6901,57,74,93,22,interval
1.7199,51,63,69,23,interval
1.7561,37,58,69,23,interval
1.7949,31,52,69,23,interval
1.8224,24,42,69,23,interval
1.8441,24,30,69,23,interval
1.8654,24,26,69,23,interval
1.8873,24,25,69,23,interval
1.911,24,24,69,23,interval
1.9311,24,24,24,24,delta
1.9521,24,24,24,24,delta
1.9726,24,24,24,24,delta
1.9926,24,24,24,24,delta
2.0132,24,24,24,24,delta
2.0341,24,24,24,24,delta
2.0547,24,24,24,24,delta
2.0751,24,24,24,24,delta
2.0969,24,24,24,24,delta
2.1168,24,24,24,24,delta
2.1375,24,24,24,24,delta
2.1583,24,24,24,24,delta
2.179,24,24,24,24,delta
2.1993,24,24,24,24,delta
2.2208,24,24,24,24,delta
2.2408,24,24,24,24,delta
2.2613,24,24,24,24,delta
2.2822,24,24,24,24,delta
2.3029,24,24,24,24,delta
2.3234,24,24,24,24,delta
2.3449,24,24,24,24,delta
2.3675,24,24,24,24,delta
2.3887,24,24,24,24,delta
2.409,24,24,24,24,delta
2.4294,24,24,24,24,delta
2.4508,24,24,24,24,delta
2.4707,24,24,24,24,delta
2.4912,24,24,24,24,delta
2.5127,24,24,24,24,delta
2.5331,24,24,24,24,delta
2.5552,24,24,24,24,delta
2.5767,24,24,24,24,delta
2.5995,24,24,24,24,delta
2.6209,24,24,24,24,delta
2.641,24,24,24,24,delta
2.6624,24,24,24,24,delta
2.6827,24,24,24,24,delta
2.7035,24,24,24,24,delta
2.7257,24,24,24,24,delta
2.7467,24,24,24,24,delta
2.7698,24,24,24,24,delta
2.7901,24,24,24,24,delta
2.8108,24,24,24,24,delta
2.8319,24,24,24,24,delta
2.8528,24,24,24,24,delta
2.8729,24,24,24,24,delta
2.8934,24,24,24,24,delta
2.9153,24,24,24,24,delta
2.9392,24,24,24,24,delta
2.9609,24,24,24,24,delta
2.9811,24,24,24,24,delta
3.0032,24,24,24,24,delta
3.0249,24,24,24,24,delta
3.0482,24,24,24,24,delta
3.0688,24,24,24,24,delta
3.089,24,24,24,24,delta
3.1098,24,24,24,24,delta
3.1307,24,24,24,24,delta
3.1509,24,24,24,24,delta
3.1727,24,24,24,24,delta
3.1939,24,24,24,24,delta
3.2138,24,24,24,24,delta
3.2344,24,24,24,24,delta
3.2559,24,24,24,24,delta
3.276,24,24,24,24,delta
3.2982,24,24,24,24,delta
3.3197,24,24,24,24,delta
3.3397,24,24,24,24,delta
3.3604,24,24,24,24,delta
3.3829,24,24,24,24,delta
3.4043,24,24,24,24,delta
3.4263,24,24,24,24,delta
3.4478,24,24,24,24,delta
3.4685,24,24,24,24,delta
3.49,24,24,24,24,delta
3.51,24,24,24,24,delta
3.5304,24,24,24,24,delta
3.5522,24,24,24,24,delta
3.5758,24,24,24,24,delta
3.5959,24,24,24,24,delta
3.6161,24,24,24,24,delta
3.6384,24,24,24,24,delta
3.6599,24,24,24,24,delta
3.6823,24,24,24,24,delta
3.7038,24,24,24,24,delta
3.7244,24,24,24,24,delta
3.7462,24,24,24,24,delta
3.7679,24,24,24,24,delta
3.791,24,24,24,24,delta
3.8117,24,24,24,24,delta
3.8319,24,24,24,24,delta
3.8524,24,24,24,24,delta
3.8749,24,24,24,24,delta
3.8987,24,24,24,24,delta
3.9198,24,24,24,24,delta
3.9403,24,24,24,24,delta
3.9625,24,24,24,24,delta
3.9837,24,24,24,24,delta
4.0058,24,24,24,24,delta
4.0257,24,24,24,24,delta
4.0459,24,24,24,24,delta
4.0664,24,24,24,24,delta
4.0877,24,24,24,24,delta
4.1078,24,24,24,24,delta
4.1283,24,24,24,24,delta
4.1501,24,24,24,24,delta
4.1711,24,24,24,24,delta
4.1923,24,24,24,24,delta
4.2128,24,24,24,24,delta
4.233,24,24,24,24,delta
4.2534,24,24,24,24,delta
4.2751,24,24,24,24,delta
4.2999,24,24,24,24,delta
4.3219,24,24,24,24,delta
4.3427,24,24,24,24,delta
4.3632,24,24,24,24,delta
4.3848,24,24,24,24,delta
4.4048,24,24,24,24,delta
4.4253,24,24,24,24,delta
4.4459,24,24,24,24,delta
4.4659,24,24,24,24,delta
4.4863,24,24,24,24,delta
4.5079,24,24,24,24,delta
4.5279,24,24,24,24,delta
4.5483,24,24,24,24,delta
4.5703,24,24,24,24,delta
4.5942,24,24,24,24,delta
4.6159,24,24,24,24,delta
4.636,24,24,24,24,delta
4.6564,24,24,24,24,delta
4.6779,24,24,24,24,delta
4.6985,24,24,24,24,delta
4.7201,24,24,24,24,delta
4.7419,24,24,24,24,delta
4.7643,24,24,24,24,delta
4.7859,24,24,24,24,delta
4.8058,24,24,24,24,delta
4.8277,24,24,24,24,delta
4.8478,24,24,24,24,delta
4.8678,24,24,24,24,delta
4.889,24,24,24,24,delta
4.9101,24,24,24,24,delta
4.9338,24,24,24,24,delta
4.9555,24,24,24,24,delta
4.9764,24,24,24,24,delta
4.9984,24,24,24,24,delta
5.0197,24,24,24,24,delta
5.0421,24,24,24,24,delta
5.0644,24,24,24,24,delta
5.086,24,24,24,24,delta
5.1063,24,24,24,24,delta
5.1278,24,24,24,24,delta
5.1486,24,24,24,24,delta
5.1716,24,24,24,24,delta
5.1929,24,24,24,24,delta
5.2147,24,24,24,24,delta
5.235,24,24,24,24,delta
5.2548,24,24,24,24,delta
5.2755,24,24,24,24,delta
5.297,24,24,24,24,delta
5.3167,24,24,24,24,delta
5.3375,24,24,24,24,delta
5.3587,24,24,24,24,delta
5.3789,24,24,24,24,delta
5.3995,24,24,24,24,delta
5.4213,24,24,24,24,delta
5.4454,24,24,24,24,delta
5.4658,24,24,24,24,delta
5.4869,24,24,24,24,delta
5.5073,24,24,24,24,delta
5.5288,24,24,24,24,delta
5.5488,24,24,24,24,delta
5.5692,24,24,24,24,delta
5.5915,24,24,24,24,delta
5.6154,24,24,24,24,delta
5.6369,24,24,24,24,delta
5.6568,24,24,24,24,delta
5.6774,24,24,24,24,delta
5.6996,24,24,24,24,delta
5.7233,24,24,24,24,delta
5.7448,24,24,24,24,delta
5.7652,24,24,24,24,delta
5.7873,24,24,24,24,delta
5.8087,24,24,24,24,delta
5.8316,24,24,24,24,delta
5.8531,24,24,24,24,delta
5.875,24,24,24,24,delta
5.8952,24,24,24,24,delta
5.917,24,24,24,24,delta
5.9371,24,24,24,24,delta
5.9597,24,24,24,24,delta
5.9818,24,24,24,24,delta
6.0036,24,24,24,24,delta
6.0255,24,24,24,24,delta
6.0467,24,24,24,24,delta
6.0673,24,24,24,24,delta
6.0886,24,24,24,24,delta
6.1091,24,24,24,24,delta
6.1313,24,24,24,24,delta
6.1531,24,24,24,24,delta
6.1759,24,24,24,24,delta
6.1961,24,24,24,24,delta
6.2176,24,24,24,24,delta
6.2384,24,24,24,24,delta
6.2608,24,24,24,24,delta
6.2818,24,24,24,24,delta
6.3024,24,24,24,24,delta
6.3237,24,24,24,24,delta
6.3458,24,24,24,24,delta
6.367,24,24,24,24,delta
6.3887,24,24,24,24,delta
6.4103,24,24,24,24,delta
6.4318,24,24,24,24,delta
6.4523,24,24,24,24,delta
6.4741,24,24,24,24,delta
6.4947,24,24,24,24,delta
6.5167,24,24,24,24,delta
6.5379,24,24,24,24,delta
6.5602,24,24,24,24,delta
6.5817,24,24,24,24,delta
6.6016,24,24,24,24,delta
6.6222,24,24,24,24,delta
6.6437,24,24,24,24,delta
6.6644,24,24,24,24,delta
6.6861,24,24,24,24,delta
6.7085,24,24,24,24,delta
6.7313,24,24,24,24,delta
6.752,24,24,24,24,delta
6.7737,24,24,24,24,delta
6.7942,24,24,24,24,delta
6.8147,24,24,24,24,delta
6.8353,24,24,24,24,delta
6.9337,0,24,24,24,delta
7.4052,0,24,24,24,delta
7.4382,0,24,24,24,delta
7.5215,0,24,24,24,delta
7.5421,0,24,24,24,delta
7.5624,0,24,24,24,delta
7.5823,0,24,24,24,delta
7.6025,0,24,24,24,delta
7.6223,0,24,24,24,delta
7.6423,0,24,24,24,delta
7.6626,0,24,24,24,delta
7.6822,0,24,24,24,delta
7.7028,0,24,24,24,delta
7.723,0,24,24,24,delta
7.7435,0,24,24,24,delta
7.7635,0,24,24,24,delta
7.7838,0,24,24,24,delta
7.8034,0,24,24,24,delta
7.8234,0,24,24,24,delta
7.8437,0,24,24,24,delta
7.8634,0,24,24,24,delta
7.8834,0,24,24,24,delta
7.9036,0,24,24,24,delta
7.9234,0,24,24,24,delta
7.9436,0,24,24,24,delta
7.9642,0,24,24,24,delta
7.9843,0,24,24,24,delta
8.0043,0,24,24,24,delta
8.025,0,24,24,24,delta
8.0456,0,24,24,24,delta
8.0654,0,24,24,24,delta
8.0855,0,24,24,24,delta
8.1054,0,24,24,24,delta
8.1255,0,24,24,24,delta
8.1457,0,24,24,24,delta
8.1656,0,24,24,24,delta
8.1853,0,24,24,24,delta
8.2055,0,24,24,24,delta
8.2255,0,24,24,24,delta
8.2454,0,24,24,24,delta
8.2656,0,24,24,24,delta
8.2855,0,24,24,24,delta
8.3054,0,24,24,24,delta
8.3256,0,24,24,24,delta
8.3456,0,24,24,24,delta
8.3654,0,24,24,24,delta
8.3855,0,24,24,24,delta
8.4054,0,24,24,24,delta
8.4253,0,24,24,24,delta
8.4464,0,24,24,24,delta
8.4664,0,24,24,24,delta
8.4864,0,24,24,24,delta
8.5072,0,24,24,24,delta
8.5274,0,24,24,24,delta
8.5473,0,24,24,24,delta
8.5677,0,24,24,24,delta
8.5873,0,24,24,24,delta
8.6073,0,24,24,24,delta
8.6275,0,24,24,24,delta
8.6474,0,24,24,24,delta
8.6673,0,24,24,24,delta
8.688,0,24,24,24,delta
8.7093,0,24,24,24,delta
8.7296,0,24,24,24,delta
8.7508,0,24,24,24,delta
8.7707,0,24,24,24,delta
8.7903,0,24,24,24,delta
8.8106,0,24,24,24,delta
8.8303,0,24,24,24,delta
8.8503,0,24,24,24,delta
8.8706,0,24,24,24,delta
8.8903,0,24,24,24,delta
8.9105,0,24,24,24,delta
8.9304,0,24,24,24,delta
8.9504,0,24,24,24,delta
8.9707,0,24,24,24,delta
8.9924,0,24,24,24,delta
9.0123,0,24,24,24,delta
9.0323,0,24,24,24,delta
9.0526,0,24,24,24,delta
9.0724,0,24,24,24,delta
9.0924,0,24,24,24,delta
9.1125,0,24,24,24,delta
9.1323,0,24,24,24,delta
9.1524,0,24,24,24,delta
9.1731,0,24,24,24,delta
9.1936,0,24,24,24,delta
9.2135,0,24,24,24,delta
9.2337,0,24,24,24,delta
9.2537,0,24,24,24,delta
9.2734,0,24,24,24,delta
9.2935,0,24,24,24,delta
9.3132,0,24,24,24,delta
9.3334,0,24,24,24,delta
9.3534,0,24,24,24,delta
9.3732,0,24,24,24,delta
9.3932,0,24,24,24,delta
9.4136,0,24,24,24,delta
9.4334,0,24,24,24,delta
9.4533,0,24,24,24,delta
9.4739,0,24,24,24,delta
9.4946,0,24,24,24,delta
9.5145,0,24,24,24,delta
9.5346,0,24,24,24,delta
9.5543,0,24,24,24,delta
9.5743,0,24,24,24,delta
9.5945,0,24,24,24,delta
9.6143,0,24,24,24,delta
9.6343,0,24,24,24,delta
9.6552,0,24,24,24,delta
9.6754,0,24,24,24,delta
9.6954,0,24,24,24,delta
9.7158,0,24,24,24,delta
9.7363,0,24,24,24,delta
9.7567,0,24,24,24,delta
9.7769,0,24,24,24,delta
9.7974,0,24,24,24,delta
9.8173,0,24,24,24,delta
9.8374,0,24,24,24,delta
9.8575,0,24,24,24,delta
9.8775,0,24,24,24,delta
9.8976,0,24,24,24,delta
9.918,0,24,24,24,delta
9.9383,0,24,24,24,delta
9.9585,0,24,24,24,delta
9.9784,0,24,24,24,delta
9.9984,0,24,24,24,delta
10.0184,0,24,24,24,delta
10.0383,0,24,24,24,delta
10.0582,0,24,24,24,delta
10.0786,0,24,24,24,delta
10.0984,0,24,24,24,delta
10.1183,0,24,24,24,delta
10.1385,0,24,24,24,delta
10.1584,0,24,24,24,delta
10.1785,0,24,24,24,delta
10.1985,0,24,24,24,delta
10.2184,0,24,24,24,delta
10.2385,0,24,24,24,delta
10.2586,0,24,24,24,delta
10.2786,0,24,24,24,delta
10.2982,0,24,24,24,delta
10.319,0,24,24,24,delta
10.3392,0,24,24,24,delta
10.3592,0,24,24,24,delta
10.3798,0,24,24,24,delta
10.4004,0,24,24,24,delta
10.4204,0,24,24,24,delta
10.4407,0,24,24,24,delta
10.4604,0,24,24,24,delta
10.4805,0,24,24,24,delta
10.5009,0,24,24,24,delta
10.5214,0,24,24,24,delta
10.5414,0,24,24,24,delta
10.5616,0,24,24,24,delta
10.5813,0,24,24,24,delta
10.6012,0,24,24,24,delta
10.6217,0,24,24,24,delta
10.6413,0,24,24,24,delta
10.6616,0,24,24,24,delta
10.6822,0,24,24,24,delta
10.7024,0,24,24,24,delta
10.7224,0,24,24,24,delta
10.7427,0,24,24,24,delta
10.7625,0,24,24,24,delta
10.7829,0,24,24,24,delta
10.8035,0,24,24,24,delta
10.8235,0,24,24,24,delta
10.8437,0,24,24,24,delta
10.8636,0,24,24,24,delta
10.8838,0,24,24,24,delta
10.9034,0,24,24,24,delta
10.9236,0,24,24,24,delta
10.9435,0,24,24,24,delta
10.9636,0,24,24,24,delta
10.9836,0,24,24,24,delta
11.0041,0,24,24,24,delta
11.0242,0,24,24,24,delta
11.0444,0,24,24,24,delta
11.0642,0,24,24,24,delta
11.0843,0,24,24,24,delta
11.1045,0,24,24,24,delta
11.1243,0,24,24,24,delta
11.1442,0,24,24,24,delta
11.1646,0,24,24,24,delta
11.1843,0,24,24,24,delta
11.2042,0,24,24,24,delta
11.2245,0,24,24,24,delta
11.2443,0,24,24,24,delta
11.2642,0,24,24,24,delta
11.2845,0,24,24,24,delta
11.3044,0,24,24,24,delta
11.3243,0,24,24,24,delta
11.3444,0,24,24,24,delta
11.3647,0,24,24,24,delta
11.3842,0,24,24,24,delta
11.4046,0,24,24,24,delta
11.4244,0,24,24,24,delta
11.4442,0,24,24,24,delta
11.4645,0,24,24,24,delta
11.4842,0,24,24,24,delta
11.5042,0,24,24,24,delta
11.5245,0,24,24,24,delta
11.5444,0,24,24,24,delta
11.5644,0,24,24,24,delta
11.5845,0,24,24,24,delta
11.6043,0,24,24,24,delta
11.6242,0,24,24,24,delta
11.6446,0,24,24,24,delta
11.6644,0,24,24,24,delta
11.6848,0,24,24,24,delta
11.7058,0,24,24,24,delta
11.7265,0,24,24,24,delta
11.7464,0,24,24,24,delta
11.7667,0,24,24,24,delta
11.7865,0,24,24,24,delta
11.8064,0,24,24,24,delta
11.8269,0,24,24,24,delta
11.8474,0,24,24,24,delta
11.8675,0,24,24,24,delta
11.8878,0,24,24,24,delta
11.9086,0,24,24,24,delta
11.9282,0,24,24,24,delta
11.9484,0,24,24,24,delta
11.9683,0,24,24,24,delta
11.9885,0,24,24,24,delta
12.0088,0,24,24,24,delta
12.0298,0,24,24,24,delta
12.0504,0,24,24,24,delta
12.0706,0,24,24,24,delta
12.0905,0,24,24,24,delta
12.1103,0,24,24,24,delta
12.1306,0,24,24,24,delta
12.1505,0,24,24,24,delta
12.1708,0,24,24,24,delta
12.1919,0,24,24,24,delta
12.2123,0,24,24,24,delta
12.233,0,24,24,24,delta
12.2535,0,24,24,24,delta
12.2734,0,24,24,24,delta
12.2935,0,24,24,24,delta
12.3137,0,24,24,24,delta
12.3333,0,24,24,24,delta
12.3535,0,24,24,24,delta
12.3735,0,24,24,24,delta
12.3934,0,24,24,24,delta
12.4137,0,24,24,24,delta
12.434,0,24,24,24,delta
12.459,0,24,24,24,delta
13.011,0,24,24,24,delta
13.046,0,24,24,24,delta
13.1283,0,24,24,24,delta
13.1485,0,24,24,24,delta
13.1683,0,24,24,24,delta
13.1906,0,24,24,24,delta
13.2105,0,24,24,24,delta
13.2306,0,24,24,24,delta
13.2506,0,24,24,24,delta
13.2707,0,24,24,24,delta
13.2909,0,24,24,24,delta
13.3115,0,24,24,24,delta
13.3314,0,24,24,24,delta
13.3513,0,24,24,24,delta
13.3717,0,24,24,24,delta
13.3915,0,24,24,24,delta
13.4113,0,24,24,24,delta
13.4317,0,24,24,24,delta
13.4519,0,24,24,24,delta
13.4724,0,24,24,24,delta
13.4926,0,24,24,24,delta
13.5125,0,24,24,24,delta
13.5323,0,24,24,24,delta
13.5525,0,24,24,24,delta
13.5723,0,24,24,24,delta
13.5925,0,24,24,24,delta
13.6125,0,24,24,24,delta
13.6327,0,24,24,24,delta
13.6533,0,24,24,24,delta
13.6736,0,24,24,24,delta
13.6933,0,24,24,24,delta
13.7136,0,24,24,24,delta
13.7339,0,24,24,24,delta
13.7544,0,24,24,24,delta
13.7745,0,24,24,24,delta
13.7947,0,24,24,24,delta
13.8144,0,24,24,24,delta
13.8344,0,24,24,24,delta
13.855,0,24,24,24,delta
13.876,0,24,24,24,delta
13.8965,0,24,24,24,delta
13.9166,0,24,24,24,delta
13.9367,0,24,24,24,delta
13.9564,0,24,24,24,delta
13.9768,0,24,24,24,delta
13.9975,0,24,24,24,delta
14.0174,0,24,24,24,delta
14.0375,0,24,24,24,delta
14.0574,0,24,24,24,delta
14.0773,0,24,24,24,delta
14.0976,0,24,24,24,delta
14.1174,0,24,24,24,delta
14.1372,0,24,24,24,delta
14.1575,0,24,24,24,delta
14.1774,0,24,24,24,delta
14.1973,0,24,24,24,delta
14.2175,0,24,24,24,delta
14.2374,0,24,24,24,delta
14.2574,0,24,24,24,delta
14.2777,0,24,24,24,delta
14.2974,0,24,24,24,delta
14.3173,0,24,24,24,delta
14.3375,0,24,24,24,delta
14.3574,0,24,24,24,delta
14.3774,0,24,24,24,delta
14.3975,0,24,24,24,delta
14.4176,0,24,24,24,delta
14.4372,0,24,24,24,delta
14.4575,0,24,24,24,delta
14.4775,0,24,24,24,delta
14.4983,0,24,24,24,delta
14.5187,0,24,24,24,delta
14.5384,0,24,24,24,delta
14.5583,0,24,24,24,delta
14.5785,0,24,24,24,delta
14.5985,0,24,24,24,delta
14.6184,0,24,24,24,delta
14.6386,0,24,24,24,delta
14.6583,0,24,24,24,delta
14.6782,0,24,24,24,delta
14.6984,0,24,24,24,delta
14.7182,0,24,24,24,delta
14.7384,0,24,24,24,delta
14.7584,0,24,24,24,delta
14.7785,0,24,24,24,delta
14.7984,0,24,24,24,delta
14.8186,0,24,24,24,delta
14.8383,0,24,24,24,delta
14.8582,0,24,24,24,delta
14.879,0,24,24,24,delta
14.8993,0,24,24,24,delta
14.9194,0,24,24,24,delta
14.9395,0,24,24,24,delta
14.9594,0,24,24,24,delta
14.9795,0,24,24,24,delta
14.9997,0,24,24,24,delta
15.0202,0,24,24,24,delta
15.0407,0,24,24,24,delta
15.0608,0,24,24,24,delta
15.0812,0,24,24,24,delta
15.1013,0,24,24,24,delta
15.1216,0,24,24,24,delta
15.1414,0,24,24,24,delta
15.1614,0,24,24,24,delta
15.1815,0,24,24,24,delta
15.2015,0,24,24,24,delta
15.2216,0,24,24,24,delta
15.2418,0,24,24,24,delta
15.2629,0,24,24,24,delta
15.2837,0,24,24,24,delta
15.3046,0,24,24,24,delta
15.3246,0,24,24,24,delta
15.3444,0,24,24,24,delta
15.3646,0,24,24,24,delta
15.3844,0,24,24,24,delta
15.4047,0,24,24,24,delta
15.4257,0,24,24,24,delta
15.4464,0,24,24,24,delta
15.4671,0,24,24,24,delta
15.4875,0,24,24,24,delta
15.5074,0,24,24,24,delta
15.5274,0,24,24,24,delta
15.5477,0,24,24,24,delta
15.5673,0,24,24,24,delta
15.5873,0,24,24,24,delta
15.6073,0,24,24,24,delta
15.6283,0,24,24,24,delta
15.6493,0,24,24,24,delta
15.6871,0,24,24,24,delta
15.7073,0,24,24,24,delta
15.7273,0,24,24,24,delta
15.7475,0,24,24,24,delta
15.7673,0,24,24,24,delta
15.7871,0,24,24,24,delta
15.8083,0,24,24,24,delta
15.8283,0,24,24,24,delta
15.8483,0,24,24,24,delta
15.8685,0,24,24,24,delta
15.8884,0,24,24,24,delta
15.9085,0,24,24,24,delta
15.9285,0,24,24,24,delta
15.9483,0,24,24,24,delta
15.9684,0,24,24,24,delta
15.9885,0,24,24,24,delta
16.0084,0,24,24,24,delta
16.0284,0,24,24,24,delta
16.0488,0,24,24,24,delta
16.0695,0,24,24,24,delta
16.0893,0,24,24,24,delta
16.1098,0,24,24,24,delta
16.1303,0,24,24,24,delta
16.1505,0,24,24,24,delta
16.1709,0,24,24,24,delta
16.1913,0,24,24,24,delta
16.2115,0,24,24,24,delta
16.2325,0,24,24,24,delta
16.2526,0,24,24,24,delta
16.2726,0,24,24,24,delta
16.2925,0,24,24,24,delta
16.3124,0,24,24,24,delta
16.3325,0,24,24,24,delta
16.3525,0,24,24,24,delta
16.3722,0,24,24,24,delta
16.3925,0,24,24,24,delta
16.4126,0,24,24,24,delta
16.4325,0,24,24,24,delta
16.4523,0,24,24,24,delta
16.4725,0,24,24,24,delta
16.4923,0,24,24,24,delta
16.5124,0,24,24,24,delta
16.5325,0,24,24,24,delta
16.5524,0,24,24,24,delta
16.5722,0,24,24,24,delta
16.5928,0,24,24,24,delta
16.6134,0,24,24,24,delta
16.6332,0,24,24,24,delta
16.6535,0,24,24,24,delta
16.6737,0,24,24,24,delta
16.6936,0,24,24,24,delta
16.7148,0,24,24,24,delta
16.7354,0,24,24,24,delta
16.7553,0,24,24,24,delta
16.7755,0,24,24,24,delta
16.796,0,24,24,24,delta
16.8164,0,24,24,24,delta
16.8372,0,24,24,24,delta
16.8574,0,24,24,24,delta
16.8778,0,24,24,24,delta
16.8985,0,24,24,24,delta
16.9187,0,24,24,24,delta
16.9393,0,24,24,24,delta
16.9595,0,24,24,24,delta
16.9794,0,24,24,24,delta
16.9992,0,24,24,24,delta
17.0197,0,24,24,24,delta
17.0396,0,24,24,24,delta
17.0593,0,24,24,24,delta
17.0795,0,24,24,24,delta
17.0993,0,24,24,24,delta
17.1193,0,24,24,24,delta
17.1395,0,24,24,24,delta
17.1595,0,24,24,24,delta
17.1794,0,24,24,24,delta
17.1996,0,24,24,24,delta
17.2194,0,24,24,24,delta
17.2395,0,24,24,24,delta
17.2596,0,24,24,24,delta
17.2797,0,24,24,24,delta
17.3004,0,24,24,24,delta
17.3207,0,24,24,24,delta
17.3414,0,24,24,24,delta
17.3615,0,24,24,24,delta
17.3818,0,24,24,24,delta
17.4023,0,24,24,24,delta
17.4224,0,24,24,24,delta
17.4426,0,24,24,24,delta
17.4637,0,24,24,24,delta
17.4842,0,24,24,24,delta
17.5045,0,24,24,24,delta
17.5242,0,24,24,24,delta
17.5444,0,24,24,24,delta
17.5644,0,24,24,24,delta
17.5844,0,24,24,24,delta
17.6042,0,24,24,24,delta
17.6249,0,24,24,24,delta
17.6456,0,24,24,24,delta
17.6654,0,24,24,24,delta
17.6856,0,24,24,24,delta
