t_s,bufPctRaw,bufPctSmoothed,bufPctDrawn,redraws,lastSkipReason
20.6863,0,0,0,85,delta
20.7062,0,0,0,85,delta
20.7263,0,0,0,85,delta
20.746,0,0,0,85,delta
20.7661,0,0,0,85,delta
20.7862,0,0,0,85,delta
20.8061,0,0,0,85,delta
20.826,0,0,0,85,delta
20.8464,0,0,0,85,delta
20.8661,0,0,0,85,delta
20.8862,0,0,0,85,delta
20.9064,0,0,0,85,delta
20.9261,0,0,0,85,delta
20.9478,0,0,0,85,delta
20.9686,0,0,0,85,delta
20.9882,0,0,0,85,delta
21.0081,0,0,0,85,delta
21.0286,0,0,0,85,delta
21.0482,0,0,0,85,delta
21.0682,0,0,0,85,delta
21.0883,0,0,0,85,delta
21.1082,0,0,0,85,delta
21.1281,0,0,0,85,delta
21.1483,0,0,0,85,delta
21.1682,0,0,0,85,delta
21.1881,0,0,0,85,delta
21.2083,0,0,0,85,delta
21.2283,0,0,0,85,delta
21.2482,0,0,0,85,delta
21.2683,0,0,0,85,delta
21.2881,0,0,0,85,delta
21.3083,0,0,0,85,delta
21.3283,0,0,0,85,delta
21.3481,0,0,0,85,delta
21.3683,0,0,0,85,delta
21.3884,0,0,0,85,delta
21.4083,0,0,0,85,delta
21.4283,0,0,0,85,delta
21.4485,0,0,0,85,delta
21.4682,0,0,0,85,delta
21.488,0,0,0,85,delta
21.5083,0,0,0,85,delta
21.5281,0,0,0,85,delta
21.5482,0,0,0,85,delta
21.5685,0,0,0,85,delta
21.5888,0,0,0,85,delta
21.6094,0,0,0,85,delta
21.6293,0,0,0,85,delta
21.6495,0,0,0,85,delta
21.6692,0,0,0,85,delta
21.6894,0,0,0,85,delta
21.7099,0,0,0,85,delta
21.7301,0,0,0,85,delta
21.7503,0,0,0,85,delta
21.77,0,0,0,85,delta
21.79,0,0,0,85,delta
21.8104,0,0,0,85,delta
21.83,0,0,0,85,delta
21.851,0,0,0,85,delta
21.8714,0,0,0,85,delta
21.8912,0,0,0,85,delta
21.9111,0,0,0,85,delta
21.9313,0,0,0,85,delta
21.9511,0,0,0,85,delta
21.9715,0,0,0,85,delta
21.9913,0,0,0,85,delta
22.0111,0,0,0,85,delta
22.0312,0,0,0,85,delta
22.0513,0,0,0,85,delta
22.0711,0,0,0,85,delta
22.091,0,0,0,85,delta
22.1112,0,0,0,85,delta
22.131,0,0,0,85,delta
22.1509,0,0,0,85,delta
22.1713,0,0,0,85,delta
22.191,0,0,0,85,delta
22.2111,0,0,0,85,delta
22.2315,0,0,0,85,delta
22.2511,0,0,0,85,delta
22.2712,0,0,0,85,delta
22.2915,0,0,0,85,delta
22.3116,0,0,0,85,delta
22.3311,0,0,0,85,delta
22.3512,0,0,0,85,delta
22.371,0,0,0,85,delta
22.3913,0,0,0,85,delta
22.4119,0,0,0,85,delta
22.4321,0,0,0,85,delta
22.4521,0,0,0,85,delta
22.4725,0,0,0,85,delta
22.4921,0,0,0,85,delta
22.512,0,0,0,85,delta
22.5323,0,0,0,85,delta
22.5521,0,0,0,85,delta
22.5721,0,0,0,85,delta
22.5925,0,0,0,85,delta
22.6122,0,0,0,85,delta
22.632,0,0,0,85,delta
22.6525,0,0,0,85,delta
22.6728,0,0,0,85,delta
22.6932,0,0,0,85,delta
22.7135,0,0,0,85,delta
22.7333,0,0,0,85,delta
22.7532,0,0,0,85,delta
22.7733,0,0,0,85,delta
22.7934,0,0,0,85,delta
22.8136,0,0,0,85,delta
22.8339,0,0,0,85,delta
22.8542,0,0,0,85,delta
22.8749,0,0,0,85,delta
22.896,0,0,0,85,delta
22.9161,0,0,0,85,delta
22.9362,0,0,0,85,delta
22.9565,0,0,0,85,delta
22.9768,0,0,0,85,delta
22.9971,0,0,0,85,delta
23.0174,0,0,0,85,delta
23.037,0,0,0,85,delta
23.0571,0,0,0,85,delta
23.0774,0,0,0,85,delta
23.097,0,0,0,85,delta
23.117,0,0,0,85,delta
23.1372,0,0,0,85,delta
23.157,0,0,0,85,delta
23.1771,0,0,0,85,delta
23.1972,0,0,0,85,delta
23.2172,0,0,0,85,delta
23.237,0,0,0,85,delta
23.2577,0,0,0,85,delta
23.2782,0,0,0,85,delta
23.2982,0,0,0,85,delta
23.3184,0,0,0,85,delta
23.3386,0,0,0,85,delta
23.3591,0,0,0,85,delta
23.3794,0,0,0,85,delta
23.3993,0,0,0,85,delta
23.4191,0,0,0,85,delta
23.4392,0,0,0,85,delta
23.4592,0,0,0,85,delta
23.4792,0,0,0,85,delta
23.4993,0,0,0,85,delta
23.5191,0,0,0,85,delta
23.539,0,0,0,85,delta
23.5593,0,0,0,85,delta
23.5791,0,0,0,85,delta
23.5993,0,0,0,85,delta
23.6193,0,0,0,85,delta
23.6393,0,0,0,85,delta
23.6592,0,0,0,85,delta
23.6793,0,0,0,85,delta
23.6992,0,0,0,85,delta
23.7197,0,0,0,85,delta
23.7403,0,0,0,85,delta
23.7607,0,0,0,85,delta
23.7811,0,0,0,85,delta
23.8012,0,0,0,85,delta
23.8212,0,0,0,85,delta
23.8414,0,0,0,85,delta
23.8614,0,0,0,85,delta
23.8812,0,0,0,85,delta
23.9012,0,0,0,85,delta
23.9213,0,0,0,85,delta
23.9411,0,0,0,85,delta
23.9611,0,0,0,85,delta
23.9813,0,0,0,85,delta
24.0011,0,0,0,85,delta
24.021,0,0,0,85,delta
24.0413,0,0,0,85,delta
24.0611,0,0,0,85,delta
24.081,0,0,0,85,delta
24.1012,0,0,0,85,delta
24.1211,0,0,0,85,delta
24.141,0,0,0,85,delta
24.1614,0,0,0,85,delta
24.1811,0,0,0,85,delta
24.2009,0,0,0,85,delta
24.2212,0,0,0,85,delta
24.241,0,0,0,85,delta
24.2611,0,0,0,85,delta
24.2812,0,0,0,85,delta
24.3012,0,0,0,85,delta
24.3211,0,0,0,85,delta
24.3413,0,0,0,85,delta
24.3611,0,0,0,85,delta
24.3817,0,0,0,85,delta
24.4022,0,0,0,85,delta
24.4222,0,0,0,85,delta
24.4421,0,0,0,85,delta
24.4623,0,0,0,85,delta
24.4822,0,0,0,85,delta
24.5021,0,0,0,85,delta
24.5226,0,0,0,85,delta
24.5421,0,0,0,85,delta
24.562,0,0,0,85,delta
24.5823,0,0,0,85,delta
24.6025,0,0,0,85,delta
24.6227,0,0,0,85,delta
24.6449,0,0,0,85,delta
24.6651,0,0,0,85,delta
24.6871,0,0,0,85,delta
24.7072,0,0,0,85,delta
24.7271,0,0,0,85,delta
24.7473,0,0,0,85,delta
24.767,0,0,0,85,delta
24.787,0,0,0,85,delta
24.8072,0,0,0,85,delta
24.8269,0,0,0,85,delta
24.8471,0,0,0,85,delta
24.8672,0,0,0,85,delta
24.8871,0,0,0,85,delta
24.907,0,0,0,85,delta
24.9272,0,0,0,85,delta
24.9473,0,0,0,85,delta
24.9676,0,0,0,85,delta
25.0257,0,0,0,85,delta
25.0533,0,0,0,85,delta
25.1357,0,0,0,85,delta
25.1558,0,0,0,85,delta
25.176,0,0,0,85,delta
25.1981,0,0,0,85,delta
25.2179,0,0,0,85,delta
25.2379,0,0,0,85,delta
25.2582,0,0,0,85,delta
25.2785,0,0,0,85,delta
25.2981,0,0,0,85,delta
25.3183,0,0,0,85,delta
25.3381,0,0,0,85,delta
25.3584,0,0,0,85,delta
25.3782,0,0,0,85,delta
25.3981,0,0,0,85,delta
25.418,0,0,0,85,delta
25.4386,0,0,0,85,delta
25.459,0,0,0,85,delta
25.479,0,0,0,85,delta
25.4993,0,0,0,85,delta
25.519,0,0,0,85,delta
25.539,0,0,0,85,delta
25.5592,0,0,0,85,delta
25.5789,0,0,0,85,delta
25.599,0,0,0,85,delta
25.6193,0,0,0,85,delta
25.6391,0,0,0,85,delta
25.6589,0,0,0,85,delta
25.6792,0,0,0,85,delta
25.6992,0,0,0,85,delta
25.719,0,0,0,85,delta
25.7392,0,0,0,85,delta
25.7591,0,0,0,85,delta
25.7792,0,0,0,85,delta
25.7991,0,0,0,85,delta
25.819,0,0,0,85,delta
25.839,0,0,0,85,delta
25.8593,0,0,0,85,delta
25.879,0,0,0,85,delta
25.899,0,0,0,85,delta
25.9193,0,0,0,85,delta
25.9392,0,0,0,85,delta
25.959,0,0,0,85,delta
25.9793,0,0,0,85,delta
25.9991,0,0,0,85,delta
26.0189,0,0,0,85,delta
26.0394,0,0,0,85,delta
26.059,0,0,0,85,delta
26.079,0,0,0,85,delta
26.0994,0,0,0,85,delta
26.1191,0,0,0,85,delta
26.1391,0,0,0,85,delta
26.1594,0,0,0,85,delta
26.1789,0,0,0,85,delta
26.199,0,0,0,85,delta
26.2194,0,0,0,85,delta
26.2392,0,0,0,85,delta
26.259,0,0,0,85,delta
26.2796,0,0,0,85,delta
26.3001,0,0,0,85,delta
26.3201,0,0,0,85,delta
26.3403,0,0,0,85,delta
26.36,0,0,0,85,delta
26.3801,0,0,0,85,delta
26.4003,0,0,0,85,delta
26.42,0,0,0,85,delta
26.4403,0,0,0,85,delta
26.4604,0,0,0,85,delta
26.4802,0,0,0,85,delta
26.5,0,0,0,85,delta
26.5204,0,0,0,85,delta
26.54,0,0,0,85,delta
26.5604,0,0,0,85,delta
26.5805,0,0,0,85,delta
26.6002,0,0,0,85,delta
26.6204,0,0,0,85,delta
26.6404,0,0,0,85,delta
26.6605,0,0,0,85,delta
26.6803,0,0,0,85,delta
26.7001,0,0,0,85,delta
26.72,0,0,0,85,delta
26.7402,0,0,0,85,delta
26.7605,0,0,0,85,delta
26.78,0,0,0,85,delta
26.7999,0,0,0,85,delta
26.8203,0,0,0,85,delta
26.8399,0,0,0,85,delta
26.8602,0,0,0,85,delta
26.88,0,0,0,85,delta
26.9001,0,0,0,85,delta
26.9199,0,0,0,85,delta
26.9404,0,0,0,85,delta
26.9599,0,0,0,85,delta
26.9801,0,0,0,85,delta
27.0002,0,0,0,85,delta
27.0201,0,0,0,85,delta
27.0401,0,0,0,85,delta
27.0604,0,0,0,85,delta
27.0803,0,0,0,85,delta
27.1001,0,0,0,85,delta
27.1204,0,0,0,85,delta
27.1399,0,0,0,85,delta
27.16,0,0,0,85,delta
27.1803,0,0,0,85,delta
27.1999,0,0,0,85,delta
27.22,0,0,0,85,delta
27.2404,0,0,0,85,delta
27.2602,0,0,0,85,delta
27.2799,0,0,0,85,delta
27.3005,0,0,0,85,delta
27.32,0,0,0,85,delta
27.34,0,0,0,85,delta
27.3602,0,0,0,85,delta
27.3799,0,0,0,85,delta
27.4001,0,0,0,85,delta
27.4206,0,0,0,85,delta
27.4413,0,0,0,85,delta
27.4618,0,0,0,85,delta
27.4823,0,0,0,85,delta
27.5022,0,0,0,85,delta
27.5218,0,0,0,85,delta
27.5422,0,0,0,85,delta
27.562,0,0,0,85,delta
27.582,0,0,0,85,delta
27.6024,0,0,0,85,delta
27.6222,0,0,0,85,delta
27.6421,0,0,0,85,delta
27.6623,0,0,0,85,delta
27.682,0,0,0,85,delta
27.7022,0,0,0,85,delta
27.7221,0,0,0,85,delta
27.7421,0,0,0,85,delta
27.7619,0,0,0,85,delta
27.7821,0,0,0,85,delta
27.8021,0,0,0,85,delta
27.8219,0,0,0,85,delta
27.8423,0,0,0,85,delta
27.8619,0,0,0,85,delta
27.8821,0,0,0,85,delta
27.9022,0,0,0,85,delta
27.922,0,0,0,85,delta
27.9419,0,0,0,85,delta
27.9622,0,0,0,85,delta
27.982,0,0,0,85,delta
28.0019,0,0,0,85,delta
28.0221,0,0,0,85,delta
28.042,0,0,0,85,delta
28.062,0,0,0,85,delta
28.082,0,0,0,85,delta
28.1021,0,0,0,85,delta
28.1221,0,0,0,85,delta
28.1422,0,0,0,85,delta
28.1621,0,0,0,85,delta
28.182,0,0,0,85,delta
28.2021,0,0,0,85,delta
28.2219,0,0,0,85,delta
28.2421,0,0,0,85,delta
28.2622,0,0,0,85,delta
28.2821,0,0,0,85,delta
28.3021,0,0,0,85,delta
28.3224,0,0,0,85,delta
28.3423,0,0,0,85,delta
28.3619,0,0,0,85,delta
28.3821,0,0,0,85,delta
28.4021,0,0,0,85,delta
28.422,0,0,0,85,delta
28.4429,0,0,0,85,delta
28.463,0,0,0,85,delta
28.4831,0,0,0,85,delta
28.5033,0,0,0,85,delta
28.5234,0,0,0,85,delta
28.5432,0,0,0,85,delta
28.5633,0,0,0,85,delta
28.583,0,0,0,85,delta
28.6029,0,0,0,85,delta
28.6232,0,0,0,85,delta
28.6434,0,0,0,85,delta
28.6634,0,0,0,85,delta
28.6834,0,0,0,85,delta
28.7033,0,0,0,85,delta
28.723,0,0,0,85,delta
28.743,0,0,0,85,delta
28.763,0,0,0,85,delta
28.7829,0,0,0,85,delta
28.8032,0,0,0,85,delta
28.8231,0,0,0,85,delta
28.8428,0,0,0,85,delta
28.8634,0,0,0,85,delta
28.883,0,0,0,85,delta
28.9028,0,0,0,85,delta
28.9231,0,0,0,85,delta
28.943,0,0,0,85,delta
28.963,0,0,0,85,delta
28.9832,0,0,0,85,delta
29.0029,0,0,0,85,delta
29.0229,0,0,0,85,delta
29.0431,0,0,0,85,delta
29.0629,0,0,0,85,delta
29.0828,0,0,0,85,delta
29.1031,0,0,0,85,delta
29.123,0,0,0,85,delta
29.1639,0,0,0,85,delta
29.1838,0,0,0,85,delta
29.2039,0,0,0,85,delta
29.2242,0,0,0,85,delta
29.2451,0,0,0,85,delta
29.2649,0,0,0,85,delta
29.2852,0,0,0,85,delta
29.305,0,0,0,85,delta
29.3258,0,0,0,85,delta
29.3464,0,0,0,85,delta
29.3661,0,0,0,85,delta
29.3862,0,0,0,85,delta
29.4062,0,0,0,85,delta
29.4261,0,0,0,85,delta
29.446,0,0,0,85,delta
29.4663,0,0,0,85,delta
29.486,0,0,0,85,delta
29.5059,0,0,0,85,delta
29.5261,0,0,0,85,delta
29.5459,0,0,0,85,delta
29.566,0,0,0,85,delta
29.5861,0,0,0,85,delta
29.606,0,0,0,85,delta
29.626,0,0,0,85,delta
29.6462,0,0,0,85,delta
29.6661,0,0,0,85,delta
29.6861,0,0,0,85,delta
29.7063,0,0,0,85,delta
29.7261,0,0,0,85,delta
29.7462,0,0,0,85,delta
29.7663,0,0,0,85,delta
29.786,0,0,0,85,delta
29.8061,0,0,0,85,delta
29.8264,0,0,0,85,delta
29.8459,0,0,0,85,delta
29.8659,0,0,0,85,delta
29.8861,0,0,0,85,delta
29.9059,0,0,0,85,delta
29.926,0,0,0,85,delta
29.9462,0,0,0,85,delta
29.9664,0,0,0,85,delta
29.9865,0,0,0,85,delta
30.0061,0,0,0,85,delta
30.0259,0,0,0,85,delta
30.046,0,0,0,85,delta
30.0663,0,0,0,85,delta
30.0863,0,0,0,85,delta
30.106,0,0,0,85,delta
30.1263,0,0,0,85,delta
30.1465,0,0,0,85,delta
30.1669,0,0,0,85,delta
30.1872,0,0,0,85,delta
30.207,0,0,0,85,delta
30.2271,0,0,0,85,delta
30.2475,0,0,0,85,delta
30.2681,0,0,0,85,delta
30.2882,0,0,0,85,delta
30.3085,0,0,0,85,delta
30.3289,0,0,0,85,delta
30.349,0,0,0,85,delta
30.3693,0,0,0,85,delta
30.3889,0,0,0,85,delta
30.409,0,0,0,85,delta
30.43,0,0,0,85,delta
30.45,0,0,0,85,delta
30.47,0,0,0,85,delta
30.4902,0,0,0,85,delta
30.5099,0,0,0,85,delta
30.5298,0,0,0,85,delta
30.5501,0,0,0,85,delta
30.5699,0,0,0,85,delta
30.5899,0,0,0,85,delta
30.6102,0,0,0,85,delta
30.6298,0,0,0,85,delta
30.6499,0,0,0,85,delta
30.6703,0,0,0,85,delta
30.6907,0,0,0,85,delta
30.711,0,0,0,85,delta
30.7315,0,0,0,85,delta
30.751,0,0,0,85,delta
30.771,0,0,0,85,delta
30.7913,0,0,0,85,delta
30.8109,0,0,0,85,delta
30.831,0,0,0,85,delta
30.8511,0,0,0,85,delta
30.871,0,0,0,85,delta
30.891,0,0,0,85,delta
30.9112,0,0,0,85,delta
30.9309,0,0,0,85,delta
30.9509,0,0,0,85,delta
30.9713,0,0,0,85,delta
30.991,0,0,0,85,delta
31.0108,0,0,0,85,delta
31.0312,0,0,0,85,delta
31.0509,0,0,0,85,delta
31.071,0,0,0,85,delta
31.0913,0,0,0,85,delta
31.1109,0,0,0,85,delta
31.1312,0,0,0,85,delta
31.1513,0,0,0,85,delta
31.1708,0,0,0,85,delta
31.1908,0,0,0,85,delta
31.2111,0,0,0,85,delta
31.2309,0,0,0,85,delta
31.2511,0,0,0,85,delta
31.2712,0,0,0,85,delta
31.2909,0,0,0,85,delta
31.3109,0,0,0,85,delta
31.3319,0,0,0,85,delta
31.352,0,0,0,85,delta
31.3719,0,0,0,85,delta
31.3923,0,0,0,85,delta
31.4121,0,0,0,85,delta
31.4322,0,0,0,85,delta
31.4523,0,0,0,85,delta
31.4719,0,0,0,85,delta
31.492,0,0,0,85,delta
31.5121,0,0,0,85,delta
31.5318,0,0,0,85,delta
31.5519,0,0,0,85,delta
31.5722,0,0,0,85,delta
31.5926,0,0,0,85,delta
31.6143,0,0,0,85,delta
31.6345,0,0,0,85,delta
31.6553,0,0,0,85,delta
31.6757,0,0,0,85,delta
31.6963,0,0,0,85,delta
31.716,0,0,0,85,delta
31.736,0,0,0,85,delta
31.7565,0,0,0,85,delta
31.7775,0,0,0,85,delta
31.798,0,0,0,85,delta
31.8183,0,0,0,85,delta
31.838,0,0,0,85,delta
31.858,0,0,0,85,delta
31.8782,0,0,0,85,delta
31.8981,0,0,0,85,delta
31.918,0,0,0,85,delta
31.9383,0,0,0,85,delta
31.9579,0,0,0,85,delta
31.9779,0,0,0,85,delta
31.9981,0,0,0,85,delta
32.0179,0,0,0,85,delta
32.0379,0,0,0,85,delta
32.0581,0,0,0,85,delta
32.0779,0,0,0,85,delta
32.098,0,0,0,85,delta
32.118,0,0,0,85,delta
32.138,0,0,0,85,delta
32.1581,0,0,0,85,delta
32.1784,0,0,0,85,delta
32.1979,0,0,0,85,delta
32.2178,0,0,0,85,delta
32.2382,0,0,0,85,delta
32.2579,0,0,0,85,delta
32.2779,0,0,0,85,delta
32.2982,0,0,0,85,delta
32.318,0,0,0,85,delta
32.3383,0,0,0,85,delta
32.3581,0,0,0,85,delta
32.3781,0,0,0,85,delta
32.3981,0,0,0,85,delta
32.4184,0,0,0,85,delta
32.438,0,0,0,85,delta
32.4582,0,0,0,85,delta
32.4784,0,0,0,85,delta
32.498,0,0,0,85,delta
32.5179,0,0,0,85,delta
32.5381,0,0,0,85,delta
32.5579,0,0,0,85,delta
32.5781,0,0,0,85,delta
32.5982,0,0,0,85,delta
32.618,0,0,0,85,delta
32.6381,0,0,0,85,delta
32.6584,0,0,0,85,delta
32.6781,0,0,0,85,delta
32.698,0,0,0,85,delta
32.7181,0,0,0,85,delta
32.7379,0,0,0,85,delta
32.7581,0,0,0,85,delta
32.7781,0,0,0,85,delta
32.798,0,0,0,85,delta
32.8181,0,0,0,85,delta
32.8383,0,0,0,85,delta
32.858,0,0,0,85,delta
32.878,0,0,0,85,delta
32.8981,0,0,0,85,delta
32.9179,0,0,0,85,delta
32.9379,0,0,0,85,delta
32.9581,0,0,0,85,delta
32.978,0,0,0,85,delta
32.9979,0,0,0,85,delta
33.018,0,0,0,85,delta
33.0383,0,0,0,85,delta
33.058,0,0,0,85,delta
33.078,0,0,0,85,delta
33.0978,0,0,0,85,delta
33.1185,0,0,0,85,delta
33.1384,0,0,0,85,delta
33.158,0,0,0,85,delta
33.1781,0,0,0,85,delta
33.1981,0,0,0,85,delta
33.2179,0,0,0,85,delta
33.2381,0,0,0,85,delta
33.2582,0,0,0,85,delta
33.2778,0,0,0,85,delta
33.2978,0,0,0,85,delta
33.3179,0,0,0,85,delta
33.3378,0,0,0,85,delta
33.3578,0,0,0,85,delta
33.3781,0,0,0,85,delta
33.3979,0,0,0,85,delta
33.4179,0,0,0,85,delta
33.438,0,0,0,85,delta
33.458,0,0,0,85,delta
33.4789,0,0,0,85,delta
33.499,0,0,0,85,delta
33.519,0,0,0,85,delta
33.5388,0,0,0,85,delta
33.5591,0,0,0,85,delta
33.5791,0,0,0,85,delta
33.5988,0,0,0,85,delta
33.6191,0,0,0,85,delta
33.639,0,0,0,85,delta
33.6592,0,0,0,85,delta
33.68,0,0,0,85,delta
33.7,0,0,0,85,delta
33.7199,0,0,0,85,delta
33.7402,0,0,0,85,delta
33.76,0,0,0,85,delta
33.7799,0,0,0,85,delta
33.8,0,0,0,85,delta
33.8198,0,0,0,85,delta
33.8398,0,0,0,85,delta
33.86,0,0,0,85,delta
33.8798,0,0,0,85,delta
33.9,0,0,0,85,delta
33.92,0,0,0,85,delta
33.9399,0,0,0,85,delta
33.9604,0,0,0,85,delta
33.98,0,0,0,85,delta
33.9998,0,0,0,85,delta
34.0206,0,0,0,85,delta
34.0412,0,0,0,85,delta
34.0612,0,0,0,85,delta
34.081,0,0,0,85,delta
34.101,0,0,0,85,delta
34.121,0,0,0,85,delta
34.1409,0,0,0,85,delta
34.1611,0,0,0,85,delta
34.181,0,0,0,85,delta
34.2008,0,0,0,85,delta
34.2212,0,0,0,85,delta
34.2409,0,0,0,85,delta
34.2609,0,0,0,85,delta
34.2811,0,0,0,85,delta
34.3009,0,0,0,85,delta
34.3208,0,0,0,85,delta
34.3412,0,0,0,85,delta
34.3609,0,0,0,85,delta
34.3809,0,0,0,85,delta
34.4014,0,0,0,85,delta
34.4208,0,0,0,85,delta
34.4408,0,0,0,85,delta
34.4612,0,0,0,85,delta
34.4808,0,0,0,85,delta
34.5009,0,0,0,85,delta
34.521,0,0,0,85,delta
34.5409,0,0,0,85,delta
34.561,0,0,0,85,delta
34.5812,0,0,0,85,delta
34.6009,0,0,0,85,delta
34.621,0,0,0,85,delta
34.6411,0,0,0,85,delta
34.6609,0,0,0,85,delta
34.6809,0,0,0,85,delta
34.7011,0,0,0,85,delta
34.7208,0,0,0,85,delta
34.7409,0,0,0,85,delta
34.7612,0,0,0,85,delta
34.781,0,0,0,85,delta
34.801,0,0,0,85,delta
34.8212,0,0,0,85,delta
34.8409,0,0,0,85,delta
34.8609,0,0,0,85,delta
34.8813,0,0,0,85,delta
34.901,0,0,0,85,delta
34.9209,0,0,0,85,delta
34.941,0,0,0,85,delta
34.9608,0,0,0,85,delta
34.9808,0,0,0,85,delta
35.0012,0,0,0,85,delta
35.0208,0,0,0,85,delta
35.0412,0,0,0,85,delta
35.6239,0,0,0,85,delta
35.7069,0,0,0,85,delta
35.7273,0,0,0,85,delta
35.7473,0,0,0,85,delta
35.7683,0,0,0,85,delta
35.788,0,0,0,85,delta
35.8078,0,0,0,85,delta
35.828,0,0,0,85,delta
35.8479,0,0,0,85,delta
35.8679,0,0,0,85,delta
35.8881,0,0,0,85,delta
35.9084,0,0,0,85,delta
35.9289,0,0,0,85,delta
35.9493,0,0,0,85,delta
35.9689,0,0,0,85,delta
35.9888,0,0,0,85,delta
36.0092,0,0,0,85,delta
36.0288,0,0,0,85,delta
36.0489,0,0,0,85,delta
36.0691,0,0,0,85,delta
36.0888,0,0,0,85,delta
36.1088,0,0,0,85,delta
36.1291,0,0,0,85,delta
36.1489,0,0,0,85,delta
36.169,0,0,0,85,delta
36.1897,0,0,0,85,delta
36.2099,0,0,0,85,delta
36.23,0,0,0,85,delta
36.2502,0,0,0,85,delta
36.2699,0,0,0,85,delta
36.2899,0,0,0,85,delta
36.3102,0,0,0,85,delta
36.3298,0,0,0,85,delta
36.3499,0,0,0,85,delta
36.3701,0,0,0,85,delta
36.39,0,0,0,85,delta
36.4098,0,0,0,85,delta
36.43,0,0,0,85,delta
36.45,0,0,0,85,delta
36.47,0,0,0,85,delta
36.4901,0,0,0,85,delta
36.5098,0,0,0,85,delta
36.5301,0,0,0,85,delta
36.5503,0,0,0,85,delta
36.5698,0,0,0,85,delta
36.5898,0,0,0,85,delta
36.6103,0,0,0,85,delta
36.63,0,0,0,85,delta
36.6499,0,0,0,85,delta
36.67,0,0,0,85,delta
36.6902,0,0,0,85,delta
36.71,0,0,0,85,delta
36.7302,0,0,0,85,delta
36.7501,0,0,0,85,delta
36.7699,0,0,0,85,delta
36.7902,0,0,0,85,delta
36.8098,0,0,0,85,delta
36.83,0,0,0,85,delta
36.8502,0,0,0,85,delta
36.8698,0,0,0,85,delta
36.89,0,0,0,85,delta
36.9101,0,0,0,85,delta
36.9306,0,0,0,85,delta
36.9511,0,0,0,85,delta
36.971,0,0,0,85,delta
36.991,0,0,0,85,delta
37.0109,0,0,0,85,delta
37.0313,0,0,0,85,delta
37.051,0,0,0,85,delta
37.071,0,0,0,85,delta
37.0909,0,0,0,85,delta
37.1109,0,0,0,85,delta
37.1309,0,0,0,85,delta
37.1513,0,0,0,85,delta
37.1711,0,0,0,85,delta
37.1908,0,0,0,85,delta
37.2109,0,0,0,85,delta
37.2307,0,0,0,85,delta
37.2509,0,0,0,85,delta
37.2712,0,0,0,85,delta
37.291,0,0,0,85,delta
37.3108,0,0,0,85,delta
37.331,0,0,0,85,delta
37.3508,0,0,0,85,delta
37.3709,0,0,0,85,delta
37.391,0,0,0,85,delta
37.4109,0,0,0,85,delta
37.4308,0,0,0,85,delta
37.451,0,0,0,85,delta
37.4708,0,0,0,85,delta
37.491,0,0,0,85,delta
37.5109,0,0,0,85,delta
37.5308,0,0,0,85,delta
37.5509,0,0,0,85,delta
37.571,0,0,0,85,delta
37.5912,0,0,0,85,delta
37.6109,0,0,0,85,delta
37.631,0,0,0,85,delta
37.6508,0,0,0,85,delta
37.6709,0,0,0,85,delta
37.691,0,0,0,85,delta
37.711,0,0,0,85,delta
37.731,0,0,0,85,delta
37.7511,0,0,0,85,delta
37.7711,0,0,0,85,delta
37.7908,0,0,0,85,delta
37.8111,0,0,0,85,delta
37.8308,0,0,0,85,delta
37.8508,0,0,0,85,delta
37.871,0,0,0,85,delta
37.8908,0,0,0,85,delta
37.9108,0,0,0,85,delta
37.931,0,0,0,85,delta
37.951,0,0,0,85,delta
37.9709,0,0,0,85,delta
37.991,0,0,0,85,delta
38.011,0,0,0,85,delta
38.0309,0,0,0,85,delta
38.0512,0,0,0,85,delta
38.071,0,0,0,85,delta
38.0909,0,0,0,85,delta
38.111,0,0,0,85,delta
38.131,0,0,0,85,delta
38.151,0,0,0,85,delta
38.1718,0,0,0,85,delta
38.1918,0,0,0,85,delta
38.2117,0,0,0,85,delta
38.232,0,0,0,85,delta
38.2521,0,0,0,85,delta
38.2719,0,0,0,85,delta
38.2921,0,0,0,85,delta
38.3119,0,0,0,85,delta
38.3319,0,0,0,85,delta
38.3519,0,0,0,85,delta
38.3724,0,0,0,85,delta
38.3929,0,0,0,85,delta
38.4131,0,0,0,85,delta
38.4328,0,0,0,85,delta
38.4527,0,0,0,85,delta
38.473,0,0,0,85,delta
38.4929,0,0,0,85,delta
38.5127,0,0,0,85,delta
38.533,0,0,0,85,delta
38.5527,0,0,0,85,delta
38.5728,0,0,0,85,delta
38.5931,0,0,0,85,delta
38.6131,0,0,0,85,delta
38.6332,0,0,0,85,delta
38.6531,0,0,0,85,delta
38.6728,0,0,0,85,delta
38.6927,0,0,0,85,delta
38.713,0,0,0,85,delta
38.7326,0,0,0,85,delta
38.7527,0,0,0,85,delta
38.7732,0,0,0,85,delta
38.7928,0,0,0,85,delta
38.8131,0,0,0,85,delta
38.8331,0,0,0,85,delta
38.8528,0,0,0,85,delta
38.8728,0,0,0,85,delta
38.893,0,0,0,85,delta
38.9129,0,0,0,85,delta
38.9327,0,0,0,85,delta
38.953,0,0,0,85,delta
38.9729,0,0,0,85,delta
38.9929,0,0,0,85,delta
39.0129,0,0,0,85,delta
39.0327,0,0,0,85,delta
39.0535,0,0,0,85,delta
39.0742,0,0,0,85,delta
39.094,0,0,0,85,delta
39.1137,0,0,0,85,delta
39.1341,0,0,0,85,delta
39.1539,0,0,0,85,delta
